ensembl_gene_id	logFC_ICM	PValue_ICM	hgnc_symbol	entrezgene
ENSG00000034053	0.603346358	0.335642235	APBA2	321
ENSG00000034152	-0.518293734	0.163569284	MAP2K3	5606
ENSG00000034239	-0.118172684	0.829427351	EFCAB1	79645
ENSG00000034510	0.435999082	0.198007332	TMSB10	9168
ENSG00000034533	-0.161238185	0.519691506	ASTE1	28990
ENSG00000034677	-0.424918238	0.013457181	RNF19A	25897
ENSG00000034693	-0.906518468	0.010449495	PEX3	8504
ENSG00000034713	-0.277316936	0.255769057	GABARAPL2	11345
ENSG00000034971	-1.726800653	0.010511737	MYOC	4653
ENSG00000035115	0.536630059	0.032077975	SH3YL1	26751
ENSG00000035141	-0.10554101	0.584992838	FAM136A	84908
ENSG00000035403	0.38030089	0.053394326	VCL	7414
ENSG00000035664	0.498494026	0.055506417	DAPK2	23604
ENSG00000035681	-0.37977596	0.051253227	NSMAF	8439
ENSG00000035687	-0.055978398	0.831432002	ADSS	159
ENSG00000035862	-0.331610813	0.226795144	TIMP2	7077
ENSG00000035928	-0.066671198	0.702149174	RFC1	5981
ENSG00000036054	-0.729471316	0.042091745	TBC1D23	55773
ENSG00000036257	-0.18685327	0.315978188	CUL3	8452
ENSG00000036448	0.264294944	0.190475249	MYOM2	9172
ENSG00000036530	0.965959594	5.9e-05	CYP46A1	10858
ENSG00000036549	-0.463079603	0.020551156		26009
ENSG00000036565	-0.699333905	0.331447211	SLC18A1	6570
ENSG00000036672	0.008393408	0.959918991	USP2	9099
ENSG00000037042	0.492574131	0.058652391	TUBG2	27175
ENSG00000037241	-0.198896051	0.631751264	RPL26L1	51121
ENSG00000037280	-0.113699109	0.606036752	FLT4	2324
ENSG00000037474	-0.110272276	0.541089806	NSUN2	54888
ENSG00000037637	-0.029924398	0.847561106	FBXO42	54455
ENSG00000037749	-0.400611186	0.039041416	MFAP3	4238
ENSG00000037757	-0.174843768	0.490417685	MRI1	84245
ENSG00000037897	-0.534799769	0.16880278	METTL1	4234
ENSG00000037965	0.776096395	0.226968401		3224
ENSG00000038002	-0.253163831	0.279494718	AGA	175
ENSG00000038210	-0.539161721	0.044543183	PI4K2B	55300
ENSG00000038219	0.090747314	0.631787232	BOD1L1	259282
ENSG00000038274	-0.3442044	0.172514419	MAT2B	27430
ENSG00000038295	-2.106182642	0.009391137	TLL1	7092
ENSG00000038358	0.235844296	0.204153969	EDC4	23644
ENSG00000038382	-1.229675709	0.015367356	TRIO	7204
ENSG00000038427	-0.0134796	0.955603026	VCAN	1462
ENSG00000038532	-0.018572352	0.916850542	CLEC16A	23274
ENSG00000038945	-0.755335388	0.075780275	MSR1	4481
ENSG00000039123	-0.270873709	0.102261309	MTREX	23517
ENSG00000039139	0.331854288	0.434556441	DNAH5	1767
ENSG00000039319	0.010865358	0.94075692	ZFYVE16	9765
ENSG00000039523	0.030336107	0.849823335	RIPOR1	79567
ENSG00000039537	0.665215529	0.027557111	C6	729
ENSG00000039560	-0.78965432	0.007044465	RAI14	26064
ENSG00000039650	0.434544574	0.052932943	PNKP	11284
ENSG00000040199	-0.165883421	0.524603694	PHLPP2	23035
ENSG00000040275	-0.302156533	0.297089959	SPDL1	54908
ENSG00000040341	-0.409730855	0.067398636	STAU2	27067
ENSG00000040487	0.560504815	0.021233269	PQLC2	54896
ENSG00000040531	0.337313155	0.095332392	CTNS	1497
ENSG00000040608	1.086580259	0.032565189	RTN4R	65078
ENSG00000040633	0.191017558	0.406733792	PHF23	79142
ENSG00000040933	-0.099853463	0.465747307	INPP4A	3631
ENSG00000041353	0.72178053	0.163575257	RAB27B	5874
ENSG00000041357	0.009393185	0.952736157	PSMA4	5685
ENSG00000041515	-0.378353604	0.303476168	MYO16	23026
ENSG00000041802	-0.014369765	0.943160729	LSG1	55341
ENSG00000041880	0.314922075	0.085397224	PARP3	10039
ENSG00000041982	-1.665369228	0.012521742	TNC	3371
ENSG00000041988	0.297144782	0.208613387	THAP3	90326
ENSG00000042062	0.205396943	0.476871816	RIPOR3	140876
ENSG00000042088	-0.194454301	0.542933145	TDP1	55775
ENSG00000042286	0.169089527	0.245149604	AIFM2	84883
ENSG00000042317	0.411495242	0.092891352	SPATA7	55812
ENSG00000042429	-0.410960759	0.031577434	MED17	9440
ENSG00000042445	0.086906658	0.638037121	RETSAT	54884
ENSG00000042493	-1.302621394	0.033153588	CAPG	822
ENSG00000042753	0.540844599	0.006763505	AP2S1	1175
ENSG00000042781	-0.442812769	0.178249377	USH2A	7399
ENSG00000042832	0.71824978	0.196842602	TG	7038
ENSG00000042980	-0.142593374	0.762657392	ADAM28	10863
ENSG00000043039	0.517206476	0.437103923	BARX2	8538
ENSG00000043093	-0.349331205	0.06791998	DCUN1D1	54165
ENSG00000043143	-0.292017157	0.112448861	JADE2	23338
ENSG00000043462	0.176262498	0.505262815	LCP2	3937
ENSG00000043514	-0.102463311	0.588565209	TRIT1	54802
ENSG00000043591	-0.590148138	0.028649514	ADRB1	153
ENSG00000044090	0.517734324	0.017504187	CUL7	9820
ENSG00000044115	-0.435064343	0.0260487	CTNNA1	1495
ENSG00000044446	0.216127038	0.214868496	PHKA2	5256
ENSG00000044459	0.544144228	0.013057978	CNTLN	54875
ENSG00000044524	-0.418694383	0.247829793	EPHA3	2042
ENSG00000044574	-0.962850889	0.006387475	HSPA5	3309
ENSG00000046604	-0.255176805	0.352583324	DSG2	1829
ENSG00000046647	0.825142053	2.56e-05	GEMIN8	54960
ENSG00000046651	0.056052128	0.839695115	OFD1	8481
ENSG00000046653	-0.492781988	0.163502307	GPM6B	2824
ENSG00000046889	-0.152951484	0.508402825	PREX2	80243
ENSG00000047056	0.051701047	0.674408126	WDR37	22884
ENSG00000047188	-0.040006662	0.798592171	YTHDC2	64848
ENSG00000047230	0.089803481	0.591221627	CTPS2	56474
ENSG00000047249	-0.037838224	0.868193038	ATP6V1H	51606
ENSG00000047315	-0.60357571	0.002608769	POLR2B	5431
ENSG00000047346	0.181076262	0.341561221	FAM214A	56204
ENSG00000047365	-0.561679109	0.20579804	ARAP2	116984
ENSG00000047410	-0.048348695	0.680218468	TPR	7175
ENSG00000047457	-0.927188345	0.076570036	CP	1356
ENSG00000047578	0.490877069	0.046689061	KIAA0556	23247
ENSG00000047579	-0.606010669	0.033353047	DTNBP1	84062
ENSG00000047597	-0.507944345	0.131929124	XK	7504
ENSG00000047617	0.499616725	0.122253954	ANO2	57101
ENSG00000047621	-0.094855973	0.613002214	C12orf4	57102
ENSG00000047634	-0.515683565	0.025843138	SCML1	6322
ENSG00000047644	0.230966871	0.128354782	WWC3	55841
ENSG00000047648	-0.428167904	0.079777712	ARHGAP6	395
ENSG00000047662	-0.257901662	0.677638372	FAM184B	27146
ENSG00000047849	0.340775504	0.029170927	MAP4	4134
ENSG00000047932	0.192559007	0.211550246	GOPC	57120
ENSG00000047936	0.037704913	0.951612483	ROS1	6098
ENSG00000048028	-0.017579631	0.916977507	USP28	57646
ENSG00000048052	0.203892077	0.413312034	HDAC9	9734
ENSG00000048140	-0.101449195	0.643729807	TSPAN17	26262
ENSG00000048162	-0.283873461	0.43708179	NOP16	51491
ENSG00000048342	0.031178214	0.913955494	CC2D2A	57545
ENSG00000048392	-0.485835049	0.058913363	RRM2B	50484
ENSG00000048405	-0.130415274	0.682889372	ZNF800	168850
ENSG00000048471	-0.172475572	0.395853684	SNX29	92017
ENSG00000048540	1.260662923	0.040522274	LMO3	55885
ENSG00000048544	-0.11859408	0.556212259	MRPS10	55173
ENSG00000048649	0.053123097	0.745244994	RSF1	51773
ENSG00000048707	-0.571209773	0.000699834	VPS13D	55187
ENSG00000048740	-0.010899192	0.943158638	CELF2	10659
ENSG00000048828	-0.163152905	0.378479012	FAM120A	23196
ENSG00000048991	-0.055479674	0.711288479	R3HDM1	23518
ENSG00000049089	0.268552836	0.642367421	COL9A2	1298
ENSG00000049130	-0.45212837	0.129688946	KITLG	4254
ENSG00000049167	-0.108302484	0.678340908	ERCC8	1161
ENSG00000049192	-0.345646506	0.372802656	ADAMTS6	11174
ENSG00000049239	0.135246674	0.447535198	H6PD	9563
ENSG00000049245	0.039972907	0.787511315	VAMP3	9341
ENSG00000049246	-1.115067914	0.00093475	PER3	8863
ENSG00000049283	-0.193442331	0.547710886	EPN3	55040
ENSG00000049323	0.072802151	0.683215105	LTBP1	4052
ENSG00000049449	-0.609471833	0.101781431	RCN1	5954
ENSG00000049540	1.036115729	0.003958301	ELN	2006
ENSG00000049541	-0.213221969	0.435598101	RFC2	5982
ENSG00000049618	-0.417648766	0.003274788	ARID1B	57492
ENSG00000049656	-0.089849768	0.595067702	CLPTM1L	81037
ENSG00000049759	-0.043548624	0.776954399	NEDD4L	23327
ENSG00000049768	0.555458554	0.438960343	FOXP3	50943
ENSG00000049769	0.26081979	0.087506183	PPP1R3F	89801
ENSG00000049860	-0.076902162	0.657260764	HEXB	3074
ENSG00000049883	-0.029950762	0.931000698	PTCD2	79810
ENSG00000050030	0.760473138	0.061186351	NEXMIF	340533
ENSG00000050130	-0.134652155	0.577979686	JKAMP	51528
ENSG00000050165	0.237506793	0.251974555	DKK3	27122
ENSG00000050327	-0.304156623	0.545237684	ARHGEF5	7984
ENSG00000050344	-1.270662213	0.010063262	NFE2L3	9603
ENSG00000050393	0.022282037	0.909714745	MCUR1	63933
ENSG00000050405	-0.023322365	0.879840088	LIMA1	51474
ENSG00000050426	0.29400635	0.052040215	LETMD1	25875
ENSG00000050438	0.256416134	0.601104712	SLC4A8	9498
ENSG00000050555	-0.423460698	0.397125936	LAMC3	10319
ENSG00000050628	-2.035056809	0.002324573	PTGER3	5733
ENSG00000050748	-0.260066578	0.220087304	MAPK9	5601
ENSG00000050767	0.176690139	0.514193601	COL23A1	91522
ENSG00000050820	0.32746591	0.074932861	BCAR1	9564
ENSG00000051009	0.188014628	0.319678061	FAM160A2	84067
ENSG00000051108	-0.75491405	0.002116474	HERPUD1	9709
ENSG00000051128	0.210298857	0.441223469	HOMER3	9454
ENSG00000051180	-0.27271761	0.7073852	RAD51	5888
ENSG00000051341	0.13953093	0.768066232	POLQ	10721
ENSG00000051382	-0.230203357	0.247645526	PIK3CB	5291
ENSG00000051523	0.523171381	0.090156501	CYBA	1535
ENSG00000051596	0.459426279	0.338645582	THOC3	84321
ENSG00000051620	0.249757399	0.14524384	HEBP2	23593
ENSG00000051825	-0.045146554	0.774178151	MPHOSPH9	10198
ENSG00000052126	-0.127267764	0.387967817	PLEKHA5	54477
ENSG00000052344	0.6653678	0.420332601	PRSS8	5652
ENSG00000052723	-0.094816616	0.464407837	SIKE1	80143
ENSG00000052749	-0.012680961	0.973774295	RRP12	23223
ENSG00000052795	-0.266579626	0.351036255	FNIP2	57600
ENSG00000052802	-0.108485225	0.718070822	MSMO1	6307
ENSG00000052841	-0.006763187	0.962040995	TTC17	55761
ENSG00000052850	0.014319494	0.979268553	ALX4	60529
ENSG00000053254	-0.061777359	0.707158713	FOXN3	1112
ENSG00000053328	-0.902001188	0.240219732	METTL24	728464
ENSG00000053371	0.140496834	0.637554722	AKR7A2	8574
ENSG00000053372	-0.029210958	0.932771553	MRTO4	51154
ENSG00000053501	0.152893671	0.47899772	USE1	55850
ENSG00000053524	1.042520525	0.140231849	MCF2L2	23101
ENSG00000053702	-0.070532506	0.855751575	NRIP2	83714
ENSG00000053747	-0.04679191	0.883841448	LAMA3	3909
ENSG00000053770	-0.286959305	0.142681453	AP5M1	55745
ENSG00000053900	0.342396991	0.055473658	ANAPC4	29945
ENSG00000053918	-0.209909727	0.293158626	KCNQ1	3784
ENSG00000054116	0.118547195	0.425676019	TRAPPC3	27095
ENSG00000054118	-0.021637956	0.876353822	THRAP3	9967
ENSG00000054148	0.8523107	9.66e-05	PHPT1	29085
ENSG00000054179	0.748755185	0.047061954	ENTPD2	954
ENSG00000054219	0.434321008	0.325144493	LY75	4065
ENSG00000054267	-0.072686626	0.693246627	ARID4B	51742
ENSG00000054277	-0.321850261	0.181724563	OPN3	23596
ENSG00000054282	-0.016406588	0.942733024	SDCCAG8	10806
ENSG00000054356	-0.708959071	0.334662792	PTPRN	5798
ENSG00000054392	-0.85217516	0.016506561	HHAT	55733
ENSG00000054523	-0.013271968	0.949142064	KIF1B	23095
ENSG00000054598	-0.234834039	0.370223341	FOXC1	2296
ENSG00000054611	0.108922606	0.483123209	TBC1D22A	25771
ENSG00000054654	-0.313679768	0.047921752	SYNE2	23224
ENSG00000054690	0.128385359	0.619727574	PLEKHH1	57475
ENSG00000054793	-0.079921183	0.647410945	ATP9A	10079
ENSG00000054938	-0.896005086	0.107321801	CHRDL2	25884
ENSG00000054965	-0.185568151	0.282385988	FAM168A	23201
ENSG00000054967	-0.68784299	0.129805379	RELT	84957
ENSG00000054983	-0.274869494	0.229799389	GALC	2581
ENSG00000055044	-0.417262974	0.106636122	NOP58	51602
ENSG00000055070	-0.326724705	0.012812816	SZRD1	26099
ENSG00000055118	-0.039156334	0.835183079	KCNH2	3757
ENSG00000055130	-0.268499556	0.114871551	CUL1	8454
ENSG00000055147	-0.212649658	0.183171636	FAM114A2	10827
ENSG00000055163	-0.062613383	0.783109121	CYFIP2	26999
ENSG00000055208	-0.984788128	0.000218476	TAB2	23118
ENSG00000055211	-0.073388788	0.622609857	GINM1	116254
ENSG00000055332	-0.051060441	0.766391204	EIF2AK2	5610
ENSG00000055483	-0.474423463	0.088841571	USP36	57602
ENSG00000055609	-0.205376303	0.119649204	KMT2C	58508
ENSG00000055732	0.066981734	0.883327247	MCOLN3	55283
ENSG00000055813	-0.868346109	0.000799125	CCDC85A	114800
ENSG00000055917	-0.263864984	0.081393736	PUM2	23369
ENSG00000055950	0.395077177	0.013862988	MRPL43	84545
ENSG00000055955	-0.244726998	0.571774263	ITIH4	3700
ENSG00000056050	0.121720726	0.602660007	HPF1	54969
ENSG00000056097	-0.578250206	0.002468853	ZFR	51663
ENSG00000056277	-0.368110315	0.260125236	ZNF280C	55609
ENSG00000056487	0.489196304	0.384705886	PHF21B	112885
ENSG00000056558	0.530046876	0.087788497	TRAF1	7185
ENSG00000056586	-0.852986824	0.000860868	RC3H2	54542
ENSG00000056736	-1.975912254	0.002809827	IL17RB	55540
ENSG00000056972	0.41265977	0.096908487	TRAF3IP2	10758
ENSG00000056998	1.320633489	0.044489174	GYG2	8908
ENSG00000057019	-0.114549247	0.721654281	DCBLD2	131566
ENSG00000057252	-0.677288248	0.004282212	SOAT1	6646
ENSG00000057294	-0.733784058	0.005108105	PKP2	5318
ENSG00000057468	0.452627661	0.470448056	MSH4	4438
ENSG00000057593	-0.099694867	0.891041574	F7	2155
ENSG00000057608	-0.948202881	6.65e-05	GDI2	2665
ENSG00000057657	-0.311038295	0.423939697	PRDM1	639
ENSG00000057663	-0.403781217	0.034748116	ATG5	9474
ENSG00000057704	-0.603225188	0.104604083	TMCC3	57458
ENSG00000057757	0.219410779	0.361186366	PITHD1	57095
ENSG00000057935	-0.089686757	0.603694263	MTA3	57504
ENSG00000058056	-0.145844036	0.393946242	USP13	8975
ENSG00000058063	-0.353493128	0.104360107	ATP11B	23200
ENSG00000058085	-1.036210905	0.055158449	LAMC2	3918
ENSG00000058091	-0.495879708	0.023243774	CDK14	5218
ENSG00000058262	-0.524192685	0.007287093	SEC61A1	29927
ENSG00000058272	-0.015254915	0.918426442	PPP1R12A	4659
ENSG00000058335	0.891029596	0.125090685	RASGRF1	5923
ENSG00000058404	0.656317396	0.002959978	CAMK2B	816
ENSG00000058453	0.519024701	0.068785101	CROCC	9696
ENSG00000058600	-0.354707294	0.065319498	POLR3E	55718
ENSG00000058668	-0.338003431	0.132144999	ATP2B4	493
ENSG00000058673	-0.339221387	0.059683079	ZC3H11A	9877
ENSG00000058729	-0.473114114	0.028026302	RIOK2	55781
ENSG00000058799	-0.318736145	0.05438636	YIPF1	54432
ENSG00000058804	-0.05355337	0.84999884	NDC1	55706
ENSG00000058866	0.504088924	0.039634447	DGKG	1608
ENSG00000059122	0.500861162	0.066732413	FLYWCH1	84256
ENSG00000059145	0.090349842	0.639318705	UNKL	64718
ENSG00000059377	-0.252175872	0.553044323	TBXAS1	6916
ENSG00000059378	-0.070820006	0.784190017	PARP12	64761
ENSG00000059573	0.066165918	0.699231279	ALDH18A1	5832
ENSG00000059588	0.324604461	0.09364026	TARBP1	6894
ENSG00000059691	0.244691733	0.162447779	GATB	5188
ENSG00000059728	-0.413295343	0.056242964	MXD1	4084
ENSG00000059758	-0.342683254	0.120361503	CDK17	5128
ENSG00000059769	-0.474696026	0.034573013	DNAJC25	548645
ENSG00000059804	-0.750884744	0.097068585	SLC2A3	6515
ENSG00000059915	-0.410949474	0.45376438	PSD	5662
ENSG00000060069	0.283964338	0.258258249	CTDP1	9150
ENSG00000060138	-0.29920886	0.215012316	YBX3	8531
ENSG00000060237	-0.243609978	0.12833685	WNK1	65125
ENSG00000060339	-0.163197902	0.36148059	CCAR1	55749
ENSG00000060491	-0.11235435	0.662849319	OGFR	11054
ENSG00000060558	0.30647485	0.548626572	GNA15	2769
ENSG00000060642	-0.087024693	0.723443349	PIGV	55650
ENSG00000060656	-0.536565509	0.019702167	PTPRU	10076
ENSG00000060688	-0.384379977	0.124833768	SNRNP40	9410
ENSG00000060709	1.166685413	0.057593221	RIMBP2	23504
ENSG00000060718	0.673146002	0.274158352	COL11A1	1301
ENSG00000060749	-0.55766845	0.017598369	QSER1	79832
ENSG00000060762	0.348619969	0.090634785	MPC1	51660
ENSG00000060971	0.089105554	0.592047582	ACAA1	30
ENSG00000060982	-0.472760516	0.130393448	BCAT1	586
ENSG00000061273	0.281031988	0.210099454	HDAC7	51564
ENSG00000061337	-0.199444145	0.55014097	LZTS1	11178
ENSG00000061455	0.488388779	0.270777205	PRDM6	93166
ENSG00000061656	-0.417399238	0.321160651	SPAG4	6676
ENSG00000061676	-0.257322779	0.093826795	NCKAP1	10787
ENSG00000061794	-0.332768167	0.129570304	MRPS35	60488
ENSG00000061918	-0.309198588	0.047432405	GUCY1B1	2983
ENSG00000061936	0.234104854	0.276664635	SFSWAP	6433
ENSG00000061938	-0.027566078	0.929989933	TNK2	10188
ENSG00000061987	0.125546133	0.384673478	MON2	23041
ENSG00000062038	0.901821528	0.20805662	CDH3	1001
ENSG00000062194	-0.107692967	0.495240959	GPBP1	65056
ENSG00000062282	-0.010112259	0.97888269	DGAT2	84649
ENSG00000062370	-0.563401388	0.036994985	ZNF112	7771
ENSG00000062485	-0.589921692	0.039692586	CS	1431
ENSG00000062524	0.997627569	0.082521677	LTK	4058
ENSG00000062582	0.034432659	0.839274018	MRPS24	64951
ENSG00000062598	-0.080999099	0.697190646	ELMO2	63916
ENSG00000062650	-0.244954253	0.14478587	WAPL	23063
ENSG00000062716	-0.966170449	0.001289319	VMP1	81671
ENSG00000062725	-0.269147739	0.077076059	APPBP2	10513
ENSG00000062822	0.092843646	0.752721039	POLD1	5424
ENSG00000063015	1.077400291	0.106826841	SEZ6	124925
ENSG00000063046	-0.849211445	0.002749036	EIF4B	1975
ENSG00000063127	0.141826392	0.703594591	SLC6A16	28968
ENSG00000063169	0.457245508	0.063015677	BICRA	29998
ENSG00000063176	0.640515988	0.014540723	SPHK2	56848
ENSG00000063177	0.217313084	0.234556311	RPL18	6141
ENSG00000063180	0.167288255	0.634132894	CA11	770
ENSG00000063241	0.175877066	0.236121967	ISOC2	79763
ENSG00000063244	0.26124762	0.157512158	U2AF2	11338
ENSG00000063245	0.444788117	0.026119675	EPN1	29924
ENSG00000063322	0.284549494	0.124758981	MED29	55588
ENSG00000063438	-1.054554961	0.091165948	AHRR	NA
ENSG00000063587	-0.04533356	0.832457615	ZNF275	10838
ENSG00000063601	-0.233869195	0.192270316	MTMR1	8776
ENSG00000063660	0.380145099	0.019182555	GPC1	2817
ENSG00000063761	0.430178964	0.181770851	ADCK1	57143
ENSG00000063854	0.191017087	0.233211532	HAGH	3029
ENSG00000063978	-0.527020585	0.030677792	RNF4	6047
ENSG00000064012	-0.120809736	0.663542611	CASP8	841
ENSG00000064042	0.117860375	0.506101311	LIMCH1	22998
ENSG00000064102	-0.308124503	0.166221694	INTS13	55726
ENSG00000064115	-0.744452581	0.034401095	TM7SF3	51768
ENSG00000064199	-0.139987768	0.725664135	SPA17	53340
ENSG00000064201	0.710404014	0.010640725	TSPAN32	10077
ENSG00000064205	0.421743258	0.151178761	CCN5	8839
ENSG00000064225	0.382766681	0.039793086	ST3GAL6	10402
ENSG00000064300	-1.028882922	0.023327701	NGFR	4804
ENSG00000064309	0.011481276	0.97298506	CDON	50937
ENSG00000064313	-0.149276178	0.402705689	TAF2	6873
ENSG00000064393	0.1035091	0.730384367	HIPK2	28996
ENSG00000064419	-0.575633052	0.008283609	TNPO3	23534
ENSG00000064490	0.661267145	0.001247923	RFXANK	8625
ENSG00000064545	0.342570541	0.094354717	TMEM161A	54929
ENSG00000064547	0.180272519	0.697259761	LPAR2	9170
ENSG00000064601	0.196018847	0.22575233	CTSA	5476
ENSG00000064607	0.087235725	0.562466947	SUGP2	10147
ENSG00000064651	0.058530562	0.730010315	SLC12A2	6558
ENSG00000064652	0.020538398	0.906655822	SNX24	28966
ENSG00000064655	0.512732934	0.287048255	EYA2	2139
ENSG00000064666	-0.251960186	0.297606795	CNN2	1265
ENSG00000064687	-0.209658852	0.508682506	ABCA7	10347
ENSG00000064692	0.520121347	0.093185301	SNCAIP	9627
ENSG00000064703	-0.067675889	0.772858383	DDX20	11218
ENSG00000064726	-0.450694084	0.056553592	BTBD1	53339
ENSG00000064763	-0.395139554	0.371764382	FAR2	55711
ENSG00000064787	-0.983559853	0.125682873	BCAS1	8537
ENSG00000064886	-0.581999413	0.294166676	CHI3L2	1117
ENSG00000064932	-0.392613229	0.146032103	SBNO2	22904
ENSG00000064933	-0.054481944	0.760728233	PMS1	5378
ENSG00000064961	0.241306403	0.245208801	HMG20B	10362
ENSG00000064989	-0.738484479	0.0144798	CALCRL	10203
ENSG00000064995	0.141325826	0.32838048	TAF11	6882
ENSG00000064999	-0.00324595	0.98928169	ANKS1A	23294
ENSG00000065000	-0.070085391	0.601250596	AP3D1	8943
ENSG00000065029	0.352746887	0.136450733	ZNF76	7629
ENSG00000065054	0.618936267	0.011766538	SLC9A3R2	9351
ENSG00000065057	0.283883715	0.245899885	NTHL1	4913
ENSG00000065060	-0.570837853	0.00164957	UHRF1BP1	54887
ENSG00000065135	-0.228533865	0.262116279	GNAI3	2773
ENSG00000065150	-0.778091184	0.016484997	IPO5	3843
ENSG00000065154	-0.905841874	0.001215755	OAT	4942
ENSG00000065183	-0.482784214	0.072956412	WDR3	10885
ENSG00000065243	-0.242490221	0.179606025	PKN2	5586
ENSG00000065268	0.095496376	0.621439828	WDR18	57418
ENSG00000065308	-0.246280703	0.179450633	TRAM2	9697
ENSG00000065320	-0.391711393	0.224492578	NTN1	9423
ENSG00000065325	0.104355706	0.877779196	GLP2R	9340
ENSG00000065357	0.010313334	0.97156927	DGKA	1606
ENSG00000065361	-0.468213846	0.121411685	ERBB3	2065
ENSG00000065413	-0.602688623	0.226753686	ANKRD44	91526
ENSG00000065427	-0.427327031	0.005484416	KARS	3735
ENSG00000065457	0.409580876	0.058457401	ADAT1	23536
ENSG00000065485	-0.230028701	0.412204562	PDIA5	10954
ENSG00000065491	0.48592972	0.024510343	TBC1D22B	55633
ENSG00000065518	0.381074504	0.039200833	NDUFB4	4710
ENSG00000065526	0.088552448	0.599340293	SPEN	23013
ENSG00000065534	0.120970064	0.514023824	MYLK	4638
ENSG00000065548	-0.106350327	0.493386535	ZC3H15	55854
ENSG00000065559	-0.667826606	0.004317107	MAP2K4	6416
ENSG00000065600	-0.291890665	0.343091959	TMEM206	55248
ENSG00000065609	-1.311271768	0.064170558	SNAP91	9892
ENSG00000065613	0.033742471	0.822770007	SLK	9748
ENSG00000065615	-0.386054827	0.251320734	CYB5R4	51167
ENSG00000065618	-0.439151254	0.514050652	COL17A1	1308
ENSG00000065621	0.727693686	0.165772164	GSTO2	119391
ENSG00000065665	0.120863948	0.558630518	SEC61A2	55176
ENSG00000065675	0.777918173	0.190475366	PRKCQ	5588
ENSG00000065717	0.099408077	0.586346563	TLE2	7089
ENSG00000065802	-0.517248815	0.051608301	ASB1	51665
ENSG00000065809	-0.224306242	0.5536499	FAM107B	83641
ENSG00000065833	-0.628579522	0.010247907	ME1	4199
ENSG00000065882	-0.035645233	0.767581728	TBC1D1	23216
ENSG00000065883	0.038238956	0.830957423	CDK13	8621
ENSG00000065911	-1.709849911	0.004870997	MTHFD2	10797
