ensembl_gene_id	logFC_BC	PValue_BC	entrezgene
ENSG00000042317	-0.741933134	0.046677519	55812
ENSG00000042429	-0.041876077	0.892888717	9440
ENSG00000042445	-2.075842601	0.000229204	54884
ENSG00000042493	1.139434626	0.067772399	822
ENSG00000042753	1.063488903	0.026893125	1175
ENSG00000042781	0.027352627	0.967384308	7399
ENSG00000042832	0.316386259	0.632285806	7038
ENSG00000042980	0.955692701	0.173297009	10863
ENSG00000043039	1.693340584	0.377028064	8538
ENSG00000043093	0.143190635	0.645534098	54165
ENSG00000043143	-0.601935958	0.162118278	23338
ENSG00000043355	1.458902539	0.237697074	7546
ENSG00000043462	-1.594837134	0.000596132	3937
ENSG00000043514	0.532183593	0.164398023	54802
ENSG00000043591	1.998639865	0.21255321	153
ENSG00000044090	0.611262603	0.163338008	9820
ENSG00000044115	-0.302553281	0.354857873	1495
ENSG00000044446	-0.82952732	0.060196909	5256
ENSG00000044459	-1.136217691	0.021504072	54875
ENSG00000044524	-2.068528309	0.057848439	2042
ENSG00000044574	0.797562665	0.031587236	3309
ENSG00000046604	-0.50447793	0.356945445	1829
ENSG00000046647	0.564483157	0.168076032	54960
ENSG00000046651	0.829096471	0.097150784	8481
ENSG00000046653	-2.310186702	0.005872755	2824
ENSG00000046889	-4.567448323	5.97e-05	80243
ENSG00000047056	-0.478822349	0.094119852	22884
ENSG00000047188	0.259251259	0.455432293	64848
ENSG00000047230	1.774816487	0.007069669	56474
ENSG00000047249	1.04853815	0.04908312	51606
ENSG00000047315	-0.123857396	0.744519837	5431
ENSG00000047346	-0.383271361	0.547829629	56204
ENSG00000047365	-0.666891008	0.265444065	116984
ENSG00000047410	0.060235186	0.848508894	7175
ENSG00000047457	-2.37823117	0.03722383	1356
ENSG00000047578	0.87360288	0.020062209	23247
ENSG00000047579	0.302787458	0.418766634	84062
ENSG00000047597	2.690649305	0.06704741	7504
ENSG00000047617	-2.840745867	0.000665341	57101
ENSG00000047621	-0.036692499	0.918227943	57102
ENSG00000047634	-0.708538734	0.512271797	6322
ENSG00000047644	-0.653786378	0.096040169	55841
ENSG00000047648	-3.616539451	3.75e-06	395
ENSG00000047662	0.107889327	0.90339782	27146
ENSG00000047849	-1.133319451	0.006743933	4134
ENSG00000047932	-0.522944347	0.056923667	57120
ENSG00000047936	1.341825636	0.419268869	6098
ENSG00000048028	0.131709494	0.729895032	57646
ENSG00000048052	-3.087215468	1.05e-05	9734
ENSG00000048140	0.512133134	0.135612626	26262
ENSG00000048162	1.681583115	0.002335828	51491
ENSG00000048342	-1.169071497	0.001538779	57545
ENSG00000048392	1.01997649	0.058462295	50484
ENSG00000048405	-0.220739953	0.426686215	168850
ENSG00000048462	-4.64631689	0.014453835	608
ENSG00000048471	-1.714635181	0.000373758	92017
ENSG00000048540	-2.699908202	0.011922421	55885
ENSG00000048544	0.460574044	0.180270346	55173
ENSG00000048649	-0.297533797	0.324988322	51773
ENSG00000048707	-1.103874493	0.007568753	55187
ENSG00000048740	-4.632295234	5.09e-07	10659
ENSG00000048828	0.184415565	0.527093912	23196
ENSG00000048991	0.255973607	0.470594037	23518
ENSG00000049089	5.297558374	0.00144805	1298
ENSG00000049130	1.199393465	0.228160429	4254
ENSG00000049167	-0.599580551	0.182039395	1161
ENSG00000049192	-1.660766175	0.010302229	11174
ENSG00000049239	-1.92942439	2.74e-05	9563
ENSG00000049245	-1.245466518	0.005107583	9341
ENSG00000049246	-2.02331009	0.007045091	8863
ENSG00000049249	0.454119749	0.60539928	3604
ENSG00000049283	4.33989431	0.004921796	55040
ENSG00000049323	-2.247713386	0.000466299	4052
ENSG00000049449	-0.230827073	0.553294541	5954
ENSG00000049540	-3.314283821	0.001300861	2006
ENSG00000049541	1.554946758	0.003998701	5982
ENSG00000049618	-0.560890114	0.202576064	57492
ENSG00000049656	0.805087258	0.028311034	81037
ENSG00000049759	1.194268678	0.056590629	23327
ENSG00000049768	2.480863181	0.002975152	50943
ENSG00000049769	1.570892324	0.032643764	89801
ENSG00000049860	-0.375162434	0.330222803	3074
ENSG00000049883	-0.581164899	0.146018117	79810
ENSG00000050030	1.253507058	0.157263393	340533
ENSG00000050130	0.290053397	0.538774282	51528
ENSG00000050165	-1.705017647	0.021790868	27122
ENSG00000050327	0.629095108	0.270896972	7984
ENSG00000050344	1.301135934	0.053739389	9603
ENSG00000050393	0.555634319	0.103521314	63933
ENSG00000050405	-1.445407947	0.027128072	51474
ENSG00000050426	-0.866097637	0.066051135	25875
ENSG00000050438	3.637624302	0.001843737	9498
ENSG00000050555	-0.954582282	0.388053782	10319
ENSG00000050628	-2.570626271	0.022416275	5733
ENSG00000050730	-0.665012142	0.461558458	79931
ENSG00000050748	0.16943235	0.630752076	5601
ENSG00000050767	-0.081816933	0.921079677	91522
ENSG00000050820	0.766198843	0.079835886	9564
ENSG00000051009	0.096457493	0.748867522	84067
ENSG00000051108	-0.096959785	0.817142017	9709
ENSG00000051128	1.365467761	0.087014344	9454
ENSG00000051180	2.160644886	0.001801838	5888
ENSG00000051341	2.224803562	0.014269865	10721
ENSG00000051382	-0.222813376	0.377955881	5291
ENSG00000051523	0.845233236	0.10474032	1535
ENSG00000051596	1.709244815	0.000933138	84321
ENSG00000051620	-1.195843126	0.017956583	23593
ENSG00000051825	-0.466521307	0.282386945	10198
ENSG00000052126	0.151411397	0.701807178	54477
ENSG00000052344	4.020486364	0.01473685	5652
ENSG00000052723	-0.491582507	0.129430465	80143
ENSG00000052749	1.41609993	0.001003524	23223
ENSG00000052795	-2.018951472	0.009254916	57600
ENSG00000052802	1.416958745	0.001757096	6307
ENSG00000052841	0.20607125	0.530997648	55761
ENSG00000052850	-1.80169762	0.253700582	60529
ENSG00000053108	5.163624776	0.000460817	23105
ENSG00000053254	-2.678870651	6.39e-05	1112
ENSG00000053328	-3.021238004	0.009069392	728464
ENSG00000053371	0.816104016	0.135106772	8574
ENSG00000053372	1.064586274	0.016507348	51154
ENSG00000053438	-5.681647324	9.3e-06	4826
ENSG00000053501	0.867572682	0.059767354	55850
ENSG00000053524	1.06458953	0.381076757	23101
ENSG00000053702	-1.662041948	0.002009008	83714
ENSG00000053747	-1.343269655	0.196674575	3909
ENSG00000053770	-0.097596769	0.801499943	55745
ENSG00000053900	-0.271177888	0.389558848	29945
ENSG00000053918	-0.206001023	0.747398583	3784
ENSG00000054116	0.282484517	0.36646344	27095
ENSG00000054118	-0.086712451	0.724432951	9967
ENSG00000054148	1.198379571	0.019591193	29085
ENSG00000054179	2.421377854	0.03992455	954
ENSG00000054219	-0.240757226	0.732120609	4065
ENSG00000054267	0.245375727	0.424533423	51742
ENSG00000054277	0.421632105	0.50607668	23596
ENSG00000054282	0.28280313	0.30749609	10806
ENSG00000054356	8.030680907	0.001911087	5798
ENSG00000054392	1.895692594	0.023900161	55733
ENSG00000054523	-0.702473443	0.015367534	23095
ENSG00000054598	0.279064851	0.808938622	2296
ENSG00000054611	0.073666693	0.800922922	25771
ENSG00000054654	-1.761243785	0.000933036	23224
ENSG00000054690	0.417202119	0.509399548	57475
ENSG00000054793	-1.064869041	0.158820053	10079
ENSG00000054803	-2.360702791	0.119109407	140689
ENSG00000054938	0.705544527	0.460256877	25884
ENSG00000054965	-0.617414534	0.025263517	23201
ENSG00000054967	1.093909914	0.093853158	84957
ENSG00000054983	-0.389931133	0.47859797	2581
ENSG00000055044	1.110326534	0.00424972	51602
ENSG00000055070	0.219343481	0.414790271	26099
ENSG00000055118	5.592114403	0.002829281	3757
ENSG00000055130	-0.187892636	0.587985283	8454
ENSG00000055147	-0.211917966	0.616091127	10827
ENSG00000055163	2.356256284	0.003389885	26999
ENSG00000055208	-0.729148274	0.10493129	23118
ENSG00000055211	-1.053839831	0.003221434	116254
ENSG00000055332	-0.352364578	0.320215677	5610
ENSG00000055483	0.52448536	0.183400195	57602
ENSG00000055609	-1.049121384	0.014811827	58508
ENSG00000055732	-0.059711599	0.954547337	55283
ENSG00000055813	-4.409944065	2.84e-06	114800
ENSG00000055917	0.068619632	0.784792447	23369
ENSG00000055950	0.800978476	0.005637392	84545
ENSG00000055955	-0.0611348	0.918615476	3700
ENSG00000055957	-1.258017353	0.288557258	3697
ENSG00000056050	-0.085949309	0.799288375	54969
ENSG00000056097	-0.378776045	0.217984686	51663
ENSG00000056277	0.113555282	0.820642263	55609
ENSG00000056291	1.123918271	0.282682404	10886
ENSG00000056487	6.638369071	0.002397746	112885
ENSG00000056558	-0.961462901	0.019879788	7185
ENSG00000056586	-0.984153857	0.020826331	54542
ENSG00000056736	1.585551976	0.072588655	55540
ENSG00000056972	-0.006340915	0.987792655	10758
ENSG00000056998	-6.618485166	5.69e-06	8908
ENSG00000057019	-1.024214245	0.01161973	131566
ENSG00000057149	2.112777269	0.29018006	6317
ENSG00000057252	-0.37583059	0.487865006	6646
ENSG00000057294	1.627056945	0.062512558	5318
ENSG00000057468	-0.477346335	0.505658577	4438
ENSG00000057593	2.761354241	0.058802126	2155
ENSG00000057608	-0.148219454	0.582020273	2665
ENSG00000057657	-0.840227047	0.07870944	639
ENSG00000057663	-0.526667369	0.105682823	9474
ENSG00000057704	-1.975252999	0.015951961	57458
ENSG00000057757	0.426231503	0.295738752	57095
ENSG00000057935	0.914444884	0.006105484	57504
ENSG00000058056	-0.490808595	0.310885543	8975
ENSG00000058063	-1.396995204	0.099463209	23200
ENSG00000058085	-1.316754395	0.280674402	3918
ENSG00000058091	-1.024618066	0.100364199	5218
ENSG00000058262	1.021352581	0.010052419	29927
ENSG00000058272	-0.609525536	0.07607396	4659
ENSG00000058335	1.332058943	0.196189665	5923
ENSG00000058404	4.008395652	0.001749715	816
ENSG00000058453	0.690839497	0.142540249	9696
ENSG00000058600	0.806652617	0.010284793	55718
ENSG00000058668	-1.752520103	0.002068741	493
ENSG00000058673	-0.388871913	0.184122957	9877
ENSG00000058729	0.193663784	0.54703166	55781
ENSG00000058799	0.955896175	0.014948628	54432
ENSG00000058804	0.605461669	0.11008801	55706
ENSG00000058866	0.382762997	0.677725824	1608
ENSG00000059122	0.189210456	0.523086674	84256
ENSG00000059145	-0.483240315	0.189220287	64718
ENSG00000059377	-1.145956385	0.067799266	6916
ENSG00000059378	0.623450062	0.222331303	64761
ENSG00000059573	1.145875965	0.001930515	5832
ENSG00000059588	1.203556048	0.001027003	6894
ENSG00000059691	0.051437057	0.892236703	5188
ENSG00000059728	2.024362501	0.044455301	4084
ENSG00000059758	-0.062259878	0.883312983	5128
ENSG00000059769	-0.405369985	0.293491927	548645
ENSG00000059804	-1.58865775	0.029253579	6515
ENSG00000059915	3.346626484	0.006162127	5662
ENSG00000060069	0.674058059	0.046064032	9150
ENSG00000060138	-0.983729361	0.044411221	8531
ENSG00000060140	2.212107325	0.024682637	55359
ENSG00000060237	-0.407071324	0.247371913	65125
ENSG00000060339	0.875325594	0.005953542	55749
ENSG00000060491	1.152448331	0.022466742	11054
ENSG00000060558	0.971664709	0.146224686	2769
ENSG00000060642	0.186128636	0.633993906	55650
ENSG00000060656	-0.098772656	0.854860833	10076
ENSG00000060688	0.306110227	0.266404822	9410
ENSG00000060709	-4.62992379	0.0001131	23504
ENSG00000060718	4.239817068	0.000572238	1301
ENSG00000060749	-0.330744157	0.380481213	79832
ENSG00000060762	-0.856147269	0.027529601	51660
ENSG00000060971	0.917878557	0.04082321	30
ENSG00000060982	-2.606307258	0.000147022	586
ENSG00000061273	-0.374228298	0.347165914	51564
ENSG00000061337	-0.684030601	0.2850427	11178
ENSG00000061455	-2.870150619	0.000171329	93166
ENSG00000061656	2.473499551	0.002835131	6676
ENSG00000061676	-0.459152019	0.123435869	10787
ENSG00000061794	0.920941949	0.014148617	60488
ENSG00000061918	-1.75018035	0.002602694	2983
ENSG00000061936	0.448730853	0.144203413	6433
ENSG00000061938	1.442934879	0.013083966	10188
ENSG00000061987	-0.714064545	0.053280632	23041
ENSG00000062038	0.561170527	0.715385977	1001
ENSG00000062194	0.014435354	0.961527888	65056
ENSG00000062282	-4.559951722	0.00063867	84649
ENSG00000062370	0.131530951	0.749695689	7771
ENSG00000062485	-1.148585808	0.031194437	1431
ENSG00000062524	-0.47270415	0.674477255	4058
ENSG00000062582	1.13577485	0.044624802	64951
ENSG00000062598	0.310534849	0.469096534	63916
ENSG00000062650	-0.068070861	0.82870982	23063
ENSG00000062716	1.231220977	0.010070101	81671
ENSG00000062725	-0.261546415	0.503283899	10513
ENSG00000062822	1.620505529	0.005687922	5424
ENSG00000063015	7.122320867	0.010070999	124925
ENSG00000063046	-0.624487866	0.060429422	1975
ENSG00000063127	-0.7350655	0.496978685	28968
ENSG00000063169	1.261059039	0.00374972	29998
ENSG00000063176	1.238762613	0.014272199	56848
ENSG00000063177	1.412480432	0.009362388	6141
ENSG00000063180	0.908976123	0.133670189	770
ENSG00000063241	1.22022652	0.006328443	79763
ENSG00000063244	1.271004035	0.00058474	11338
ENSG00000063245	0.98329767	0.007803876	29924
ENSG00000063322	0.812848246	0.003419676	55588
ENSG00000063438	1.367333583	0.111853533	57491
ENSG00000063587	-0.026227989	0.935410113	105373378
ENSG00000063587	-0.026227989	0.935410113	10838
ENSG00000063601	0.671966456	0.037828537	8776
ENSG00000063660	0.7461636	0.123488107	2817
ENSG00000063761	0.069267473	0.854401205	57143
ENSG00000063854	1.379351397	0.009798101	3029
ENSG00000063978	0.330345738	0.175237862	6047
ENSG00000064012	-0.421332171	0.219461595	841
ENSG00000064042	-1.576425979	0.012235843	22998
ENSG00000064102	1.011552525	0.002774732	55726
ENSG00000064115	0.00490761	0.990098733	51768
ENSG00000064195	2.208259441	0.064597373	1747
ENSG00000064199	1.971587288	0.008450228	53340
ENSG00000064201	-1.107114075	0.106366427	10077
ENSG00000064205	-4.276872228	0.000332572	8839
ENSG00000064218	-3.729691675	0.000175157	58524
ENSG00000064225	-2.804618427	0.000238794	10402
ENSG00000064270	4.454538102	0.011152602	9914
ENSG00000064300	-3.368325827	0.000422122	4804
ENSG00000064309	-1.407675819	0.108324086	50937
ENSG00000064313	0.347110071	0.463406265	6873
ENSG00000064393	-1.148767185	0.045771047	28996
ENSG00000064419	-0.356161708	0.173486461	23534
ENSG00000064489	0.158710286	0.798037492	4207
ENSG00000064490	1.452016202	0.003722092	8625
ENSG00000064545	1.333784522	0.000810817	54929
ENSG00000064547	2.388845909	0.002163657	9170
ENSG00000064601	0.280116472	0.533986645	5476
ENSG00000064607	0.326602046	0.34511127	10147
ENSG00000064651	1.573284196	0.182186838	6558
ENSG00000064652	-0.755437717	0.188978681	28966
ENSG00000064655	0.69579834	0.443930063	2139
ENSG00000064666	-0.593281312	0.252688694	1265
ENSG00000064687	0.900414173	0.073887144	10347
ENSG00000064692	-2.676176402	0.022489803	9627
ENSG00000064703	0.089903314	0.778438723	11218
ENSG00000064726	-0.569516982	0.085621729	53339
ENSG00000064763	0.670559048	0.481162008	55711
ENSG00000064787	5.144996925	0.004255382	8537
ENSG00000064835	0.896647902	0.229630953	5449
ENSG00000064886	0.016754502	0.982493663	1117
ENSG00000064932	0.780189478	0.064292873	22904
ENSG00000064933	-0.207817344	0.454465284	5378
ENSG00000064961	1.611138093	6.17e-05	10362
ENSG00000064989	-3.4687653	0.002381027	10203
ENSG00000064995	0.593386558	0.072393102	6882
ENSG00000064999	-0.387769725	0.293156981	23294
ENSG00000065000	0.628626247	0.107873415	8943
ENSG00000065029	0.59510656	0.040582196	7629
ENSG00000065054	0.294248969	0.527805354	9351
ENSG00000065057	1.687609256	0.007292979	4913
ENSG00000065060	-0.289228174	0.491812755	54887
ENSG00000065135	-0.044634322	0.888519457	2773
ENSG00000065150	-1.244984604	0.000407292	3843
ENSG00000065154	0.592199542	0.140954123	4942
ENSG00000065183	0.18962348	0.544278787	10885
ENSG00000065243	-1.044202896	0.020713866	5586
ENSG00000065268	1.318108695	0.002716335	57418
ENSG00000065308	-2.170158742	5.5e-05	9697
ENSG00000065320	-3.400126401	0.000171024	9423
ENSG00000065325	-6.962467789	2.73e-06	9340
ENSG00000065328	2.838211903	0.003056324	55388
ENSG00000065357	0.005815933	0.991531204	1606
ENSG00000065361	2.587641296	0.033857403	2065
ENSG00000065371	1.91247151	0.427649924	54763
ENSG00000065413	-1.771282025	0.001424636	91526
ENSG00000065427	-0.060486863	0.834825666	3735
ENSG00000065457	-0.204872273	0.610446584	23536
ENSG00000065485	0.474099025	0.30048315	10954
ENSG00000065491	0.548244436	0.072321925	55633
ENSG00000065518	1.346730551	0.004001418	4710
ENSG00000065526	-0.867893449	0.019258787	23013
ENSG00000065534	-2.728868396	0.001051115	4638
ENSG00000065548	0.356881375	0.205535309	55854
ENSG00000065559	0.496707434	0.313943936	6416
ENSG00000065600	1.916162963	0.002401434	55248
ENSG00000065609	4.963874212	0.019868302	9892
ENSG00000065613	-1.038598415	0.007060988	9748
ENSG00000065615	-0.493564405	0.282636446	51167
ENSG00000065618	-3.408356658	0.069668691	1308
ENSG00000065621	1.812422911	0.09632997	119391
ENSG00000065665	0.984223781	0.017341388	55176
ENSG00000065675	-2.026683701	0.011484909	5588
ENSG00000065717	-0.945195547	0.049360191	7089
ENSG00000065802	-0.945108507	0.007211917	51665
ENSG00000065809	1.425807533	0.162722077	83641
ENSG00000065833	-2.547678284	0.00020406	4199
ENSG00000065882	-0.818356099	0.062746343	23216
ENSG00000065883	0.043621727	0.878067981	8621
ENSG00000065911	1.028583912	0.002683435	10797
ENSG00000065923	0.501983297	0.555166444	84679
ENSG00000065970	-0.753219411	0.024701335	55810
ENSG00000065978	-0.063415102	0.900000167	4904
ENSG00000065989	1.24704695	0.158506842	5141
ENSG00000066027	-0.342988599	0.363541507	5525
ENSG00000066032	6.563001141	0.010672168	1496
ENSG00000066044	0.772560197	0.00298102	1994
ENSG00000066056	-2.339981205	0.000405123	7075
ENSG00000066084	-0.086260711	0.828840965	57609
ENSG00000066117	-5.74e-05	0.999804529	6602
ENSG00000066135	0.20260072	0.495251214	9682
ENSG00000066136	0.551771741	0.100172348	4802
ENSG00000066185	0.53919645	0.220017702	84217
ENSG00000066230	1.092899192	0.304944953	6550
ENSG00000066248	0.54298369	0.593937783	25791
ENSG00000066279	2.584650008	0.021715394	259266
ENSG00000066294	-2.834512275	0.00041747	8832
ENSG00000066322	0.103193826	0.69185575	64834
ENSG00000066336	-1.557423547	0.008012741	6688
ENSG00000066379	0.836629504	0.031000798	30834
ENSG00000066382	-0.573427101	0.608808745	744
ENSG00000066405	-2.354099181	0.004799978	51208
ENSG00000066422	-0.10213774	0.697315267	27107
ENSG00000066427	-0.989158789	0.002849358	4287
ENSG00000066455	0.29241726	0.36469939	9950
ENSG00000066468	0.307917526	0.72604148	2263
ENSG00000066557	-0.384435663	0.291064577	55631
ENSG00000066583	0.255471324	0.807585222	51015
ENSG00000066629	-2.340743746	0.003509055	2009
ENSG00000066651	-0.318257673	0.39377227	60487
ENSG00000066654	0.058219747	0.890606632	55623
ENSG00000066697	0.271315558	0.562514572	91283
ENSG00000066735	-2.256571872	0.008563474	26153
ENSG00000066739	-0.602170054	0.142923099	55102
ENSG00000066777	0.85345835	0.206615003	10565
ENSG00000066813	-6.543466282	5.03e-05	348158
ENSG00000066827	0.674748739	0.056125841	57623
ENSG00000066855	0.542407285	0.235583162	9650
ENSG00000066923	-0.307978849	0.612308316	10734
