GeneID	logFC	Fold.Change	P.Value	adj.P.val	hgnc_symbol
16687071	-0.289672853	-1.222363062	3.41e-06	0.000428696	NRDC
17056791	2.08356585	4.23853544	3.42e-06	0.000428696	SFRP4
16835556	0.393484933	1.313562579	3.5e-06	0.000436578	ABI3
16966022	1.060703821	2.085948906	3.5e-06	0.000436578	LOC105374412
16900022	-0.509713309	-1.423767238	3.51e-06	0.000436578	KRCC1
16864059	0.933750699	1.910235751	3.53e-06	0.000437978	CD37
16929677	0.449183874	1.365267712	3.54e-06	0.000437978	CSF2RB
16845971	-0.15373012	-1.112442001	3.6e-06	0.000444624	MAPT-AS1
16764732	0.619105748	1.535922847	3.63e-06	0.000446154	BIN2
16929509	-0.45478167	-1.370575373	3.64e-06	0.000446946	HMGXB4
16833839	0.420200894	1.338113873	3.65e-06	0.000446946	ERBB2 /// MIR4728
16780236	-0.587411062	-1.502547981	3.67e-06	0.000446946	TGDS
16960149	-0.547154018	-1.461200363	3.68e-06	0.000446946	PLSCR4
16851801	-0.601126532	-1.51690058	3.68e-06	0.000446946	RNF125
17106739	-0.269217353	-1.205153867	3.75e-06	0.000454114	STAG2
17121258	-0.816249303	-1.760822277	3.81e-06	0.000460095	---
16943548	0.928484233	1.90327527	3.83e-06	0.000461507	ALCAM
16986983	-0.240635459	-1.181512964	3.84e-06	0.000461758	COX7C
17052252	0.562709266	1.477040379	3.86e-06	0.000463031	TBXAS1
16705715	-0.383370521	-1.304385692	3.89e-06	0.000465895	EIF4EBP2
17001545	1.038957867	2.05474287	3.95e-06	0.000471682	CSF1R
16815090	-0.24370466	-1.184029199	3.96e-06	0.000471682	CCNF
16872783	-0.409109946	-1.32786635	3.99e-06	0.000473992	LIPE
17006911	0.663277763	1.583676609	4.06e-06	0.000481316	C2
16768478	0.339425224	1.265252411	4.1e-06	0.000484538	EEA1
17080450	0.576171876	1.490887994	4.18e-06	0.000492057	EXT1
16786524	-0.382672991	-1.303755186	4.18e-06	0.000492057	DLST
16785696	-0.194780622	-1.144550106	4.2e-06	0.000492855	ARG2
16986351	1.116489955	2.168188149	4.29e-06	0.000502043	IQGAP2
16662885	0.433018273	1.350055085	4.31e-06	0.000502043	KIAA0754 /// MACF1
16911804	0.779366633	1.71637719	4.32e-06	0.000502043	SLC24A3
17123522	0.220145089	1.164850727	4.33e-06	0.000502043	---
17077191	1.530116491	2.888091582	4.34e-06	0.000502043	LOC100507516
17122504	0.617867604	1.534605259	4.35e-06	0.000502043	---
17061859	-0.341918945	-1.267441311	4.35e-06	0.000502043	IMMP2L
16973112	0.516932896	1.430909962	4.44e-06	0.000511076	LOC105377599
16801850	0.368216377	1.290756065	4.52e-06	0.000519035	RAB8B
16912472	0.804495675	1.746535146	4.61e-06	0.000527828	HCK
16999180	1.110979354	2.15992221	4.62e-06	0.000527828	LOX
16702881	1.472586496	2.775189902	4.67e-06	0.000532321	MRC1
16903111	-0.235682895	-1.177463954	4.74e-06	0.000539706	DARS
16674742	1.150826592	2.220410763	4.75e-06	0.000539706	NPL
17018039	0.477556499	1.392383381	4.79e-06	0.000542098	HLA-DPA1
16701077	-0.407052175	-1.325973713	4.8e-06	0.000542159	FH
16668702	1.263532366	2.400828526	4.81e-06	0.000542318	C1orf162
16781591	1.075247629	2.107083708	4.87e-06	0.000547205	RNASE6
17032533	0.477678571	1.3925012	4.88e-06	0.000547771	---
16658536	-0.699428014	-1.623860852	4.91e-06	0.000548479	PER3
17002354	-0.199820384	-1.148555351	4.91e-06	0.000548479	PWWP2A
16904700	-0.224731445	-1.168559703	4.93e-06	0.000549388	SCN7A
17067963	-0.86657715	-1.82333184	4.95e-06	0.00055012	EIF4EBP1
16747417	0.537981306	1.451939466	4.98e-06	0.000551145	CD4
16986433	-0.956717355	-1.940888654	4.98e-06	0.000551145	CRHBP
17073565	-0.399972099	-1.319482392	5.03e-06	0.000552405	CYC1
16885080	-0.381574358	-1.302762735	5.03e-06	0.000552405	EPB41L5
16958573	-1.156284875	-2.228827363	5.03e-06	0.000552405	ALDH1L1
17126288	0.491402763	1.405811112	5.04e-06	0.000552405	---
16748477	-0.426618304	-1.344079342	5.05e-06	0.000552405	CDKN1B
17038351	0.460763116	1.376269605	5.07e-06	0.000552889	---
16677228	-0.433419364	-1.350430473	5.1e-06	0.000555203	PPP2R5A
17111413	-0.315621511	-1.244547688	5.12e-06	0.000556475	FAM120C
16963028	0.167122977	1.122817128	5.13e-06	0.000556475	XXYLT1
16842403	0.446166991	1.362415725	5.24e-06	0.000566466	LGALS9B
16672654	0.498700825	1.412940608	5.25e-06	0.000566466	SLAMF7
16898160	-0.276585171	-1.211324309	5.32e-06	0.000573062	FAM161A
16661497	0.825857979	1.772588894	5.34e-06	0.000573347	THEMIS2
16909257	-0.770054421	-1.70533411	5.39e-06	0.000577934	SLC19A3
17025666	0.400896346	1.320327975	5.41e-06	0.000579189	RNASET2
16942458	-0.893467494	-1.857635559	5.53e-06	0.000589882	ADAMTS9-AS2
16925194	-0.205392021	-1.152999607	5.54e-06	0.000590487	GART
17056815	-1.906860352	-3.749921388	5.56e-06	0.000591259	TRGC2 /// TRGJP2
16937741	-0.339460099	-1.265282998	5.61e-06	0.000594831	PPARG
17078183	0.790544781	1.729727507	5.66e-06	0.000598057	MSC
16723294	-0.264543803	-1.201256138	5.69e-06	0.000598057	EIF3M
16969229	0.293971471	1.226010615	5.7e-06	0.000598057	DAPP1
17115505	0.521414622	1.435361989	5.7e-06	0.000598057	FLNA
16886200	0.224609374	1.168460832	5.7e-06	0.000598057	ARHGAP15
16720932	0.238473076	1.17974338	5.78e-06	0.00060479	KCNQ1
16804205	-0.29030064	-1.222895088	5.86e-06	0.000612023	ZSCAN2
17102230	-0.224173408	-1.168107789	5.89e-06	0.000613914	POLA1
17121958	-0.511404855	-1.425437571	5.97e-06	0.00062107	---
17033344	0.258396691	1.19614865	6.01e-06	0.000623921	---
17036337	0.404122489	1.323283786	6.03e-06	0.000624261	---
17034070	0.40398298	1.32315583	6.04e-06	0.000624305	---
16756212	0.413085937	1.331530926	6.07e-06	0.000625703	CHST11
16766260	-0.42044505	-1.338340349	6.1e-06	0.000627854	ATP5B
16716918	0.630004883	1.547570232	6.14e-06	0.000629715	BLNK
16666896	-0.346993584	-1.27190735	6.15e-06	0.000629715	PKN2
16893531	-0.956891742	-1.941123274	6.17e-06	0.000631015	BOK
16802064	0.595598494	1.511099327	6.2e-06	0.000631015	ANKDD1A
17016946	0.403826033	1.323011895	6.2e-06	0.000631015	PPP1R18
16937681	0.419102261	1.337095268	6.25e-06	0.000633754	ATG7
17029807	0.518763949	1.432727211	6.26e-06	0.000633754	---
16836351	-0.611537391	-1.527886516	6.27e-06	0.000633754	AKAP1
17027801	0.258257182	1.196032989	6.32e-06	0.000637606	---
17114551	-0.269984655	-1.205795002	6.48e-06	0.00065242	RBMX
17121450	-1.348999024	-2.547353228	6.51e-06	0.000654258	---
16812831	-0.261038643	-1.198341119	6.53e-06	0.000655279	SEC11A
16961637	1.211931501	2.316475623	6.63e-06	0.000663332	NCEH1
17035619	0.50240653	1.416574551	6.68e-06	0.000667091	---
17125360	0.358939034	1.282482406	6.73e-06	0.000670835	---
17030856	0.502301898	1.416471818	6.75e-06	0.000671636	---
17040902	0.564923966	1.479309544	6.84e-06	0.000679169	---
16685779	0.546561106	1.46059997	6.89e-06	0.000682508	PPT1
17126212	1.190447128	2.282234645	6.96e-06	0.000687215	---
16948401	-0.418021067	-1.336093589	6.98e-06	0.000687215	FXR1 /// LOC105374240
16764620	0.492274696	1.40666101	6.98e-06	0.000687215	SLC11A2
17019029	1.652622769	3.144046965	7.08e-06	0.000695262	TREM2
17078633	-0.564208982	-1.478576596	7.09e-06	0.000695262	ZFAND1
16667303	-0.343401229	-1.268744202	7.17e-06	0.000700034	ABCD3
16720341	-0.190255301	-1.140965605	7.18e-06	0.000700034	RPLP2
16710126	0.753662113	1.686067288	7.18e-06	0.000700034	HTRA1
16862262	0.491158623	1.405573233	7.22e-06	0.000701836	SHKBP1
16888270	0.489423481	1.403883754	7.24e-06	0.000702708	ITGA4
17101537	0.402003696	1.321341791	7.28e-06	0.000704721	TLR8
17033493	0.526070731	1.440001915	7.29e-06	0.000704721	---
17038687	0.500714985	1.414914606	7.31e-06	0.000704821	---
16924878	0.461356027	1.376835334	7.38e-06	0.000709768	TIAM1
16935961	0.648472376	1.567507533	7.39e-06	0.000709768	KIAA0930
17125158	0.56314523	1.477486789	7.5e-06	0.000718401	---
17025937	-0.47548131	-1.390382	7.51e-06	0.000718401	PHF10
16984970	-0.279218401	-1.213537256	7.54e-06	0.000719765	SETD9
16946553	-0.260428296	-1.197834256	7.55e-06	0.000719765	U2SURP /// PAQR9-AS1
16780456	-0.360386441	-1.283769722	7.59e-06	0.000722134	STK24
17066650	0.320469447	1.248736817	7.74e-06	0.000734875	SORBS3
17076041	-0.966552733	-1.954165605	7.76e-06	0.000735482	RBPMS-AS1
17102668	0.355503628	1.279432138	7.78e-06	0.000735482	ATP6AP2
17035971	0.554425924	1.46858414	7.81e-06	0.000736538	---
17026444	0.554007397	1.468158164	7.83e-06	0.000736538	---
16933437	0.701747351	1.626473538	7.83e-06	0.000736538	MN1
17081347	0.214556013	1.160346765	7.86e-06	0.000737567	TMEM71 /// LRRC6 /// LOC105375766
17044253	0.774727961	1.710867414	8e-06	0.000749791	GPNMB /// LOC101927890
16912625	0.458234516	1.373859542	8.07e-06	0.00075263	MAPRE1
16944673	0.314261301	1.243374848	8.08e-06	0.00075263	PARP15
16700456	-0.830322266	-1.778082502	8.09e-06	0.00075263	FAM89A /// MIR1182
17075731	0.434570314	1.351508245	8.12e-06	0.00075263	CLU /// MIR6843
16815828	0.765380858	1.699818676	8.14e-06	0.00075263	CIITA
16931339	-0.534249443	-1.448188543	8.14e-06	0.00075263	PPARA
16915182	-1.371564592	-2.587510275	8.14e-06	0.00075263	PCK1
16951955	0.59654018	1.512085984	8.17e-06	0.000752977	GLB1 /// TMPPE
17092794	0.53009033	1.444019606	8.18e-06	0.000752977	HACD4
17003640	0.849469869	1.801838703	8.25e-06	0.000755625	ADAMTS2
16705844	-0.559273859	-1.473527371	8.26e-06	0.000755625	CDH23
16717235	-0.679042274	-1.601076535	8.27e-06	0.000755625	AVPI1
16889879	0.837419783	1.786851552	8.28e-06	0.000755625	NRP2
17056248	0.691214423	1.614642111	8.29e-06	0.000755625	CPVL
16702431	-1.344168526	-2.538838324	8.35e-06	0.000760442	ECHDC3
16675398	1.057599747	2.081465645	8.37e-06	0.000760447	CFH
17011098	-0.333775113	-1.26030692	8.54e-06	0.000774027	UFL1
16794705	0.533447265	1.447383535	8.64e-06	0.00078236	NPC2 /// MIR4709 /// LOC105370565
16913378	0.379499165	1.30089017	8.69e-06	0.000785109	RPN2 /// EEF1A2
17028837	0.446114674	1.36236632	8.73e-06	0.000786767	---
17028046	0.492274694	1.406661007	8.77e-06	0.000787788	---
16939283	-0.317539759	-1.246203574	8.78e-06	0.000787788	WDR48
16966074	-0.509364534	-1.423423081	8.79e-06	0.000787788	WDR19
16947782	-1.466796872	-2.76407521	9.15e-06	0.000819151	LOC100507661
16933591	0.407069615	1.325989742	9.23e-06	0.000823724	AP1B1
16811372	0.629586357	1.547121346	9.24e-06	0.000823724	PKM
17071776	-0.4294608	-1.346730149	9.27e-06	0.000824888	OXR1
16908154	-0.713692801	-1.639996574	9.31e-06	0.000827533	PECR
16796152	-0.158787316	-1.116348376	9.34e-06	0.000828054	PRIMA1
17125292	0.268484898	1.204542167	9.35e-06	0.000828054	---
17111555	-0.214468822	-1.16027664	9.42e-06	0.000832509	USP51
16833454	-0.346714566	-1.271661387	9.49e-06	0.000836169	GGNBP2
17093117	-0.289637974	-1.222333511	9.51e-06	0.000836169	TOPORS
17033704	0.510881697	1.424920763	9.52e-06	0.000836169	---
16949991	0.275687082	1.210570485	9.6e-06	0.000841027	NRROS /// PIGX
16927491	0.632533485	1.550285026	9.61e-06	0.000841027	P2RX6
16985329	0.429774692	1.347023194	9.64e-06	0.000841123	NLN
16751570	-0.366210939	-1.288963078	9.65e-06	0.000841123	EIF4B
16975255	-0.356759208	-1.280546115	9.66e-06	0.000841123	RFC1
17086418	-0.513933458	-1.427938116	9.77e-06	0.000847985	LOC389765
16963519	-0.284362792	-1.217872237	9.77e-06	0.000847985	BDH1
17123154	0.58935547	1.504574422	9.79e-06	0.000847985	---
16849788	0.450683593	1.366687682	9.84e-06	0.000850682	SLC38A10
17048879	0.757237027	1.690250445	9.92e-06	0.000855256	ARPC1B /// ARPC1A
16819678	-0.954197475	-1.937501564	9.93e-06	0.000855256	GINS3
17122658	0.690272739	1.613588536	9.95e-06	0.000855256	---
17063100	0.412859236	1.331321709	1.01e-05	0.000863368	AKR1B1
16827366	0.363333567	1.286394878	1.02e-05	0.000870566	ATP6V0D1
16773650	-0.256120955	-1.194263309	1.03e-05	0.000875209	USPL1
16943819	-0.417602541	-1.335706044	1.03e-05	0.000875209	PLCXD2 /// PHLDB2
16913315	0.318708147	1.247213239	1.03e-05	0.000875209	DLGAP4
16835213	-0.316214426	-1.245059273	1.03e-05	0.000875209	NPEPPS
16818773	0.779384069	1.716397934	1.03e-05	0.000875209	ADCY7
16672362	0.794520789	1.73450114	1.03e-05	0.000875209	MNDA
16784256	-0.484287808	-1.398895125	1.03e-05	0.000875209	STYX
16725112	0.667794363	1.588642344	1.04e-05	0.000877692	STX3 /// OR10Y1P
17079248	-0.425345284	-1.342893863	1.05e-05	0.000877692	KIAA1429
17108003	1.158290319	2.231927739	1.05e-05	0.000877692	BGN
17122644	0.390572682	1.310913672	1.05e-05	0.000877692	---
16765945	-0.406685965	-1.325637174	1.05e-05	0.000877692	RNF41
16785316	-0.49431501	-1.40865177	1.05e-05	0.000877692	MTHFD1
16678191	-0.765032088	-1.699407796	1.05e-05	0.000877692	ADCK3 /// LOC105373120 /// LOC105379282
17123494	-0.405081615	-1.324163817	1.05e-05	0.000877692	---
16720392	0.30282157	1.233554597	1.06e-05	0.000877692	CD151
16924305	-0.332275393	-1.258997478	1.06e-05	0.000877692	BTG3
16950238	-0.295253209	-1.227100328	1.06e-05	0.000877692	CRBN
17123152	0.55922154	1.473473934	1.06e-05	0.000877692	---
16761820	0.631731315	1.549423273	1.06e-05	0.000877692	MGP
16728949	-0.293282645	-1.225425387	1.06e-05	0.000877692	PPME1
16946309	-0.340384346	-1.266093847	1.06e-05	0.00087824	SLC25A36
16944969	-0.225211009	-1.168948207	1.07e-05	0.000883508	ALDH1L1-AS2
16765172	0.456734795	1.372432119	1.08e-05	0.000884924	SPRYD3
17108816	2.563162667	5.910018586	1.08e-05	0.000884924	MXRA5
17087779	-1.076206753	-2.108484993	1.08e-05	0.00088493	NIPSNAP3B
16773840	0.269165039	1.205110167	1.09e-05	0.000888856	BRCA2
16972663	-0.652186802	-1.571548506	1.1e-05	0.000898793	TENM3
16949085	0.349356515	1.273992262	1.1e-05	0.000898793	---
16718938	0.346095493	1.271115823	1.13e-05	0.000919054	RGS10
16692088	-0.190412247	-1.141089733	1.15e-05	0.000933328	POLR3GL
16834603	0.587158203	1.502284655	1.15e-05	0.000933381	TMEM106A
17043843	-0.741734097	-1.672184571	1.16e-05	0.000935244	TSPAN13
16978236	-1.075090679	-2.106854491	1.16e-05	0.000936519	ADH1B
17082548	-0.496895927	-1.411174041	1.16e-05	0.00093837	DGAT1
16782548	-0.639508927	-1.557798817	1.17e-05	0.000943771	PCK2
16864756	1.685093471	3.215612292	1.19e-05	0.000960401	FPR3
16955975	-0.373308456	-1.295319915	1.2e-05	0.000964895	SUCLG2
16751067	-0.873657228	-1.832301898	1.21e-05	0.000966706	COX14 /// LOC101927340
17087785	-1.302961077	-2.467347772	1.22e-05	0.000972505	LOC105376197
16773662	1.122576031	2.177354071	1.23e-05	0.000986338	ALOX5AP
17021122	-0.251848493	-1.190731796	1.24e-05	0.000989901	IBTK
16760889	0.591474261	1.506785714	1.24e-05	0.000989901	C3AR1
17094667	-0.835178922	-1.784078285	1.25e-05	0.000993812	PGM5-AS1
16856232	0.711948941	1.638015424	1.25e-05	0.000994429	FSTL3
16660575	0.342232838	1.267717104	1.26e-05	0.000995699	C1QA
17027187	0.468488422	1.383658985	1.26e-05	0.000996171	---
16888106	-0.375392371	-1.297192305	1.26e-05	0.000996171	OSBPL6
16896650	-0.280343188	-1.214483752	1.27e-05	0.000999218	SRSF7
17015240	-0.262346539	-1.199427985	1.27e-05	0.000999218	ECI2
17106546	-0.479806097	-1.394556221	1.27e-05	0.000999218	PGRMC1
17034851	0.468523297	1.383692434	1.28e-05	0.001000529	---
17037331	0.468889508	1.384043712	1.28e-05	0.001000922	---
16821411	-0.167803081	-1.123346563	1.29e-05	0.001004737	LOC105371371
17030627	0.241498675	1.182220117	1.29e-05	0.001009113	---
17035425	0.241498675	1.182220117	1.29e-05	0.001009113	---
16933097	-0.357631135	-1.281320277	1.3e-05	0.001011691	DDT /// DDTL
16956707	-0.473327636	-1.388307968	1.31e-05	0.001015426	ST3GAL6-AS1
16903953	-0.937395388	-1.915067691	1.32e-05	0.001018305	ACVR1C
16668002	0.752022879	1.684152615	1.32e-05	0.001018305	FAM102B
16858756	-0.443001883	-1.359430017	1.32e-05	0.001018305	GCDH
17120350	-0.797520227	-1.73811101	1.32e-05	0.001018305	---
16991125	0.347830639	1.272645528	1.33e-05	0.001022561	NDST1
16904588	-0.315726145	-1.244637953	1.33e-05	0.001023717	TTC21B
16662134	-0.181483677	-1.13404955	1.33e-05	0.001024785	RBBP4
17103396	0.472063338	1.387091865	1.34e-05	0.001027614	WAS
17056734	0.193882536	1.143837838	1.34e-05	0.001027886	AOAH-IT1
16705439	-2.077375141	-4.220386544	1.36e-05	0.001036736	STOX1
16970495	-0.33945138	-1.26527535	1.36e-05	0.001040934	INTU
16833204	1.829868863	3.555047566	1.37e-05	0.001040934	CCL2
16846218	-0.275251117	-1.210204721	1.37e-05	0.001042401	HOXB2
16888317	-0.241367886	-1.182112946	1.37e-05	0.001042401	SSFA2
16926847	0.299447195	1.23067276	1.37e-05	0.001042401	CECR9
17064512	-0.970031738	-1.958883688	1.38e-05	0.001042401	WDR86
17083197	1.034284319	2.048097389	1.38e-05	0.001043958	VLDLR
16916574	-0.292776926	-1.224995904	1.39e-05	0.001045272	IDH3B
16673713	-0.989501958	-1.985499445	1.39e-05	0.001045272	FMO2
16858451	0.562482562	1.476808295	1.39e-05	0.001048276	PLPPR2
16863589	0.611868723	1.528237453	1.4e-05	0.001048276	C5AR1
16755269	-0.234252929	-1.176297457	1.4e-05	0.001048276	METAP2
16961919	-0.425868443	-1.343380919	1.41e-05	0.001057685	DNAJC19
16729064	0.725289481	1.653232329	1.42e-05	0.001058004	SLCO2B1
16979256	0.484218051	1.398827488	1.42e-05	0.001058004	SEC24D
16945543	-0.980006627	-1.97247447	1.42e-05	0.001059836	COL6A6
16958012	1.307198661	2.47460569	1.42e-05	0.001060084	---
17031219	0.482142859	1.396816842	1.44e-05	0.001067935	---
17007352	0.481933595	1.396614247	1.45e-05	0.001075188	HLA-DPB1
17041318	0.482264929	1.396935035	1.46e-05	0.001081896	---
16931957	0.578665594	1.493467243	1.47e-05	0.001086632	CECR1
16920201	0.259660994	1.197197353	1.48e-05	0.001095372	TMEM189-UBE2V1 /// TMEM189 /// UBE2V1
16907198	-0.618879045	-1.535681513	1.49e-05	0.001095948	FAM126B
16792486	-0.194144113	-1.144045248	1.5e-05	0.001104863	RPS29
17107676	-0.473362515	-1.388341532	1.5e-05	0.001104863	MAMLD1
17093920	-0.371651785	-1.293833332	1.54e-05	0.00113099	GNE
17085685	-0.517961775	-1.431930801	1.55e-05	0.001135059	TJP2
16829130	0.443324498	1.359734046	1.55e-05	0.001136168	CYBA
17079544	-0.494402202	-1.408736908	1.55e-05	0.001136168	RGS22
17023646	1.564906528	2.958583326	1.56e-05	0.001140587	CTGF
16828292	0.270019532	1.205824153	1.57e-05	0.001140587	GLG1
17022736	-0.556570872	-1.470769202	1.57e-05	0.001140587	TUBE1
17070061	0.903163365	1.870162154	1.57e-05	0.001141465	LY96
16784967	0.444405691	1.360753447	1.58e-05	0.001147928	SLC38A6
16708002	-0.473545622	-1.388517752	1.58e-05	0.001147928	UBTD1
16873826	0.23612758	1.177826943	1.59e-05	0.001149956	PLA2G4C
17060376	-0.374555315	-1.296439888	1.59e-05	0.001150011	GJC3
16776827	-0.262154715	-1.199268516	1.59e-05	0.001150011	CUL4A
16834273	-0.499598911	-1.413820446	1.6e-05	0.001151976	STAT5A
16942866	-1.365094866	-2.575932638	1.62e-05	0.00116313	CADM2
16975394	0.266741071	1.203087081	1.64e-05	0.001177773	RBM47
16763970	-0.244140623	-1.184387051	1.64e-05	0.001177847	CCNT1
16867414	0.517072403	1.431048337	1.65e-05	0.001178758	PLIN3
16736508	-0.224522179	-1.168390214	1.65e-05	0.001178758	TSG101
16816020	-0.509434291	-1.423491907	1.67e-05	0.001191652	BFAR
16660587	0.937656945	1.915414921	1.67e-05	0.001191652	C1QB
16974482	-0.256801061	-1.194826434	1.68e-05	0.001191652	LOC101929095
16766001	-0.405901226	-1.324916304	1.68e-05	0.001191652	CS
17092648	-0.34589495	-1.270939142	1.68e-05	0.001191652	BNC2
16702175	-1.048618867	-2.068548619	1.71e-05	0.001209186	PFKFB3
17044285	-0.26850237	-1.204556755	1.71e-05	0.001209937	MALSU1
16715200	-0.482107978	-1.39678307	1.71e-05	0.001209937	PCBD1
16811061	0.260637557	1.198008012	1.72e-05	0.001209937	CALML4
16996771	0.629725866	1.547270961	1.72e-05	0.001213307	SGTB
16956448	-0.589965822	-1.505211088	1.73e-05	0.001213307	GBE1
16807324	0.181736537	1.134248331	1.73e-05	0.001213307	BMF
16984189	-0.278172081	-1.212657453	1.73e-05	0.001213307	EGFLAM
16957986	0.767961774	1.702862296	1.74e-05	0.001219466	HCLS1
16851768	-0.856026786	-1.810046532	1.75e-05	0.001225871	DSG2
17021888	-0.360857282	-1.284188765	1.77e-05	0.001231159	FBXL4
17040719	0.267621721	1.203821694	1.77e-05	0.001231159	---
16947148	-0.994471959	-1.992351172	1.78e-05	0.001237771	ARHGEF26
17125302	-0.174935479	-1.128913915	1.78e-05	0.001238293	---
16754195	-0.234340122	-1.176368552	1.8e-05	0.001252782	RAB21
16991180	-0.675676618	-1.597345745	1.82e-05	0.00126079	SMIM3
17124988	0.559326174	1.473580805	1.82e-05	0.00126079	---
16798801	0.205156597	1.152811472	1.83e-05	0.001262022	ARHGAP11B
16966598	-0.149902343	-1.109494367	1.86e-05	0.001280322	OCIAD1
16825997	0.656424386	1.576171353	1.88e-05	0.001296948	PYCARD
16731754	0.931169784	1.906821482	1.89e-05	0.001297495	IL10RA
16660527	0.433088031	1.350120365	1.89e-05	0.001297727	ZBTB40
16798782	-1.09046282	-2.129423379	1.89e-05	0.001297727	GOLGA8H
16792710	-0.265293666	-1.201880672	1.89e-05	0.001297727	MIR4504
16906571	-0.673479354	-1.594914796	1.9e-05	0.001298982	STAT4
17098506	0.48224749	1.396918149	1.91e-05	0.001304426	FAM129B
16937411	0.629534043	1.547065247	1.91e-05	0.001304426	IL17RE
16804804	0.268903459	1.204891685	1.92e-05	0.001304426	IQGAP1
16684429	0.408813478	1.327593507	1.92e-05	0.001304426	FABP3
16798050	-0.307259698	-1.237355193	1.92e-05	0.001304426	PWARSN /// SNRPN
16852789	-0.705705913	-1.630942492	1.93e-05	0.001307119	PHLPP1
17095248	-0.284109933	-1.217658801	1.93e-05	0.001307302	UBQLN1
16768341	0.705078123	1.630232941	1.94e-05	0.001314853	ATP2B1
16789926	-0.357299805	-1.281026043	1.95e-05	0.001314853	CCNB1IP1
16858970	0.601754326	1.517560808	1.95e-05	0.001314853	ADGRE5
16906285	-0.937186106	-1.914789907	1.97e-05	0.001324621	CALCRL
16748407	0.827462333	1.774561204	1.97e-05	0.001328549	ETV6
16807651	-0.315202987	-1.244186698	1.98e-05	0.001329805	RPAP1
17042548	0.444475447	1.360819243	1.98e-05	0.001329805	---
17010354	0.767142161	1.701895153	1.99e-05	0.001331371	CD109
16903090	-0.656319753	-1.576057044	1.99e-05	0.001332486	MCM6
17081373	0.430027553	1.347259307	2e-05	0.001334291	SLA
17120178	1.591256278	3.013116131	2.01e-05	0.001340349	---
16922443	1.064923971	2.092059627	2.01e-05	0.001340349	CLIC6
16790267	-0.285871234	-1.219146276	2.02e-05	0.001343807	SUPT16H
16689422	-0.193411689	-1.143464589	2.02e-05	0.001344538	FLJ27354 /// LRRC8B
17106852	0.714320594	1.640710379	2.03e-05	0.001344538	XPNPEP2
16997860	-0.585588728	-1.500651243	2.04e-05	0.001352759	CCNH
