Ensembl_ID	HGNC_symbol	logFC	Fold.Change	P.Value	adj.P.Val
ENSG00000156110	ADK	-0.384420581	-1.30533543	0.007146476	0.644634117
ENSG00000136161	RCBTB2	-0.274402714	-1.209493247	0.007151618	0.644634117
ENSG00000152578	GRIA4	0.3729464	1.294994886	0.007152046	0.644634117
ENSG00000242770		0.366801661	1.289490961	0.007168096	0.644634117
ENSG00000006125	AP2B1	1.069441291	2.098620482	0.007178903	0.644634117
ENSG00000185513	L3MBTL1	-0.383521361	-1.304522079	0.00724443	0.644634117
ENSG00000100351	GRAP2	0.262166599	1.199278396	0.007285666	0.644634117
ENSG00000089693	MLF2	-0.581402665	-1.496303327	0.007317237	0.644634117
ENSG00000170291	ELP5	-0.256739517	-1.194775465	0.007319287	0.644634117
ENSG00000153531	ADPRHL1	0.377002053	1.298640451	0.007325016	0.644634117
ENSG00000144852	NR1I2	-0.298211784	-1.229619359	0.007329607	0.644634117
ENSG00000275494		0.40774835	1.326613719	0.007341038	0.644634117
ENSG00000139645	ANKRD52	0.351729896	1.276089834	0.007344156	0.644634117
ENSG00000132646	PCNA	-0.411592451	-1.330153231	0.00737467	0.644634117
ENSG00000164512	ANKRD55	-0.330951592	-1.257842766	0.007412503	0.644634117
ENSG00000181541	MAB21L2	0.774439509	1.710525378	0.00752361	0.644634117
ENSG00000167193	CRK	-0.438452775	-1.355150211	0.007527919	0.644634117
ENSG00000181693	OR8H1	-0.283853297	-1.217442215	0.007535528	0.644634117
ENSG00000228275	ARMCX3-AS1	0.280940636	1.214986797	0.007542017	0.644634117
ENSG00000161791	FMNL3	0.264164914	1.200940699	0.007544673	0.644634117
ENSG00000149948	HMGA2	0.244907083	1.185016447	0.007554865	0.644634117
ENSG00000123130	ACOT9	0.394518944	1.314504375	0.007569734	0.644634117
ENSG00000186297	GABRA5	-0.975080839	-1.965751341	0.007572624	0.644634117
ENSG00000237298	TTN-AS1	-0.333937221	-1.260448542	0.007579821	0.644634117
ENSG00000284620		-0.378497626	-1.299987387	0.007605669	0.644634117
ENSG00000135829	DHX9	-0.512696533	-1.426714368	0.007605985	0.644634117
ENSG00000165606	DRGX	0.305053435	1.235464396	0.007608008	0.644634117
ENSG00000186063	AIDA	0.288540097	1.22140368	0.007611394	0.644634117
ENSG00000120727	PAIP2	-0.359404241	-1.282896018	0.007624426	0.644634117
ENSG00000147996	CBWD5	-0.268885236	-1.204876466	0.007642454	0.644634117
ENSG00000237868		0.33247946	1.259175573	0.007647154	0.644634117
ENSG00000197872	FAM49A	-0.397060198	-1.316821867	0.007650055	0.644634117
ENSG00000160993	ALKBH4	0.345419752	1.270520587	0.00766053	0.644634117
ENSG00000198420	TCAF1	-0.564886099	-1.479270716	0.007690092	0.644634117
ENSG00000152082	MZT2B	-0.404251353	-1.323401989	0.007732779	0.644634117
ENSG00000119487	MAPKAP1	-0.479354992	-1.394120236	0.007759157	0.644634117
ENSG00000175206	NPPA	-0.6189603	-1.535768007	0.007764101	0.644634117
ENSG00000157093	LYZL4	-0.306036972	-1.236306943	0.007773688	0.644634117
ENSG00000198561	CTNND1	-0.254875407	-1.193232689	0.007774137	0.644634117
ENSG00000086717	PPEF1	-0.538077586	-1.452036366	0.007800623	0.644634117
ENSG00000118922	KLF12	0.403942212	1.32311844	0.00784356	0.644634117
ENSG00000160256	FAM207A	-0.340119162	-1.265861145	0.00785957	0.644634117
ENSG00000080224	EPHA6	0.267183032	1.203455697	0.007876062	0.644634117
ENSG00000054793	ATP9A	0.415432063	1.333698038	0.00789716	0.644634117
ENSG00000239265	CLRN1-AS1	0.256673089	1.194720453	0.007910794	0.644634117
ENSG00000138606	SHF	0.587847314	1.503002401	0.007918556	0.644634117
ENSG00000261127		-0.274261567	-1.209374921	0.007926291	0.644634117
ENSG00000204694	OR11A1	-0.261867421	-1.199029722	0.007958896	0.644634117
ENSG00000136866	ZFP37	0.315360664	1.244322687	0.007964854	0.644634117
ENSG00000106571	GLI3	0.522648021	1.436589645	0.00796994	0.644634117
ENSG00000182481	KPNA2	-0.514841756	-1.428837407	0.007971759	0.644634117
ENSG00000168229	PTGDR	-0.249062717	-1.188434767	0.007991401	0.644634117
ENSG00000240771	ARHGEF25	0.82443507	1.770841477	0.007995074	0.644634117
ENSG00000100099	HPS4	-0.28387046	-1.217456698	0.008001904	0.644634117
ENSG00000090316	MAEA	-0.829278952	-1.776797111	0.00800418	0.644634117
ENSG00000178988	MRFAP1L1	-0.561003298	-1.47529483	0.008032464	0.644634117
ENSG00000266028	SRGAP2	-0.339155223	-1.265015641	0.008043372	0.644634117
ENSG00000100473	COCH	-0.422600152	-1.34034106	0.008065128	0.644634117
ENSG00000069812	HES2	-0.347341286	-1.272213927	0.008069018	0.644634117
ENSG00000165072	MAMDC2	0.394952981	1.314899905	0.008119838	0.644634117
ENSG00000130045	NXNL2	0.257941565	1.195771362	0.008123158	0.644634117
ENSG00000163273	NPPC	-0.284935004	-1.218355374	0.00814743	0.644634117
ENSG00000102362	SYTL4	0.741170446	1.671531388	0.008157534	0.644634117
ENSG00000188846	RPL14	0.568064937	1.482533739	0.008217377	0.644634117
ENSG00000183631	PRR32	-0.491486167	-1.405892385	0.008241401	0.644634117
ENSG00000006128	TAC1	-0.677790122	-1.599687523	0.008242764	0.644634117
ENSG00000158373	HIST1H2BD	-0.447820947	-1.363978541	0.008264225	0.644634117
ENSG00000197375	SLC22A5	0.462914421	1.37832339	0.008266164	0.644634117
ENSG00000117724	CENPF	-0.343691649	-1.26899963	0.008284063	0.644634117
ENSG00000112183	RBM24	-0.448892671	-1.364992166	0.008290392	0.644634117
ENSG00000133627	ACTR3B	-0.879614441	-1.839883529	0.008308461	0.644634117
ENSG00000029993	HMGB3	0.371871765	1.294030628	0.008326185	0.644634117
ENSG00000205054	LINC01121	-0.27903922	-1.213386546	0.008344134	0.644634117
ENSG00000183576	SETD3	-0.373921831	-1.29587075	0.008375779	0.644634117
ENSG00000198276	UCKL1	-0.285816611	-1.219100118	0.008389702	0.644634117
ENSG00000091986	CCDC80	-0.345842586	-1.270893014	0.008428065	0.644634117
ENSG00000163430	FSTL1	0.607904571	1.524044017	0.008443131	0.644634117
ENSG00000069849	ATP1B3	-0.709340186	-1.635056156	0.008471293	0.644634117
ENSG00000214425	LRRC37A4P	0.304558409	1.235040549	0.008477442	0.644634117
ENSG00000143569	UBAP2L	-0.506480375	-1.420580291	0.008508513	0.644634117
ENSG00000179695	OR6C2	0.30945239	1.239237228	0.008535926	0.644634117
ENSG00000184916	JAG2	0.321147089	1.249323493	0.00854669	0.644634117
ENSG00000169891	REPS2	-0.281892996	-1.215789105	0.008562329	0.644634117
ENSG00000105609	LILRB5	0.281638035	1.215574264	0.008568765	0.644634117
ENSG00000135624	CCT7	-1.042618358	-2.059962905	0.008586106	0.644634117
ENSG00000221949	LINC01465	0.272611473	1.20799248	0.008592433	0.644634117
ENSG00000225746	MEG8	-0.374807601	-1.296666619	0.008607979	0.644634117
ENSG00000255622	PCDHB17P	-0.30303635	-1.233738254	0.008620468	0.644634117
ENSG00000170632	ARMC10	-0.430749266	-1.347933447	0.008635859	0.644634117
ENSG00000041802	LSG1	0.334586706	1.261016109	0.008644991	0.644634117
ENSG00000213024	NUP62	-0.275640238	-1.210531178	0.008667423	0.644634117
ENSG00000197757	HOXC6	0.557053156	1.471260954	0.008667608	0.644634117
ENSG00000183160	TMEM119	-0.709967594	-1.635767374	0.008701616	0.644981924
ENSG00000187848	P2RX2	-0.640764876	-1.55915556	0.008737399	0.646002172
ENSG00000100058	CRYBB2P1	-0.719913753	-1.647083566	0.008787091	0.648200453
ENSG00000125952	MAX	-0.264421423	-1.201154243	0.00882164	0.648200453
ENSG00000169413	RNASE6	-0.343609293	-1.268927192	0.00891159	0.648200453
ENSG00000137460	FHDC1	0.352039093	1.276363354	0.008912505	0.648200453
ENSG00000265369	PCAT18	-0.254450943	-1.192881673	0.008924883	0.648200453
ENSG00000173406	DAB1	0.338441262	1.264389765	0.009026535	0.653288941
ENSG00000182450	KCNK4	-0.3044965	-1.234987551	0.009109725	0.657593083
ENSG00000149547	EI24	-0.495631621	-1.4099379	0.009120884	0.657593083
ENSG00000063601	MTMR1	-0.261567695	-1.198780644	0.009177969	0.658196164
ENSG00000125255	SLC10A2	0.337196892	1.263299659	0.009181616	0.658196164
ENSG00000183621	ZNF438	0.357414072	1.281127508	0.009247157	0.660383602
ENSG00000135144	DTX1	0.648293925	1.567313655	0.009327184	0.661831559
ENSG00000129667	RHBDF2	-0.546177538	-1.460211693	0.00932857	0.661831559
ENSG00000083312	TNPO1	0.240638703	1.181515621	0.009369359	0.662833825
ENSG00000108788	MLX	-0.278697318	-1.213099021	0.009406429	0.66374278
ENSG00000065613	SLK	-0.243506489	-1.183866571	0.009417413	0.66374278
ENSG00000150756	FAM173B	0.247667738	1.187286195	0.009523212	0.668364798
ENSG00000169129	AFAP1L2	-0.37156652	-1.293756867	0.009545226	0.668364798
ENSG00000088038	CNOT3	0.344340711	1.269570676	0.009593717	0.668364798
ENSG00000179299	NSUN7	0.357295948	1.281022618	0.009600074	0.668364798
ENSG00000184730	APOBR	-0.331922779	-1.258689799	0.009620685	0.668364798
ENSG00000166704	ZNF606	0.432329325	1.34941053	0.009655567	0.668433837
ENSG00000223728		-0.292541999	-1.224796443	0.009676379	0.668433837
ENSG00000281100		0.432420911	1.349496197	0.009775029	0.668433837
ENSG00000152595	MEPE	-0.550239267	-1.464328531	0.009799419	0.668433837
ENSG00000205693	MANSC4	0.280482192	1.214600772	0.009860364	0.668433837
ENSG00000166257	SCN3B	-0.758129311	-1.691296161	0.009865549	0.668433837
ENSG00000170577	SIX2	0.258809482	1.196490948	0.009923849	0.668433837
ENSG00000199177	MIR31	-0.346574937	-1.271538316	0.009932139	0.668433837
ENSG00000112759	SLC29A1	-0.442042682	-1.358526475	0.009933873	0.668433837
ENSG00000213231	TCL1B	0.241106872	1.181899096	0.009946832	0.668433837
ENSG00000221878	PSG7	0.255396304	1.193663594	0.009964741	0.668433837
ENSG00000106624	AEBP1	0.84350566	1.794405143	0.009991028	0.668433837
ENSG00000068745	IP6K2	-0.480409473	-1.395139586	0.009997729	0.668433837
ENSG00000091164	TXNL1	-0.282586477	-1.216373657	0.010021302	0.668433837
ENSG00000138413	IDH1	-0.426164184	-1.34365633	0.010065189	0.668433837
ENSG00000168918	INPP5D	-0.465660139	-1.380949095	0.010100354	0.668433837
ENSG00000093167	LRRFIP2	-0.470633184	-1.385717512	0.010126873	0.668433837
ENSG00000060558	GNA15	-0.621974953	-1.538980501	0.010128409	0.668433837
ENSG00000213160	KLHL23	-0.468525399	-1.38369445	0.010171299	0.668433837
ENSG00000112237	CCNC	-0.685702992	-1.608485568	0.0102053	0.668433837
ENSG00000187796	CARD9	-0.367508812	-1.290123173	0.010209974	0.668433837
ENSG00000163435	ELF3	-0.335445177	-1.261766696	0.010229048	0.668433837
ENSG00000109184	DCUN1D4	0.28897924	1.221775521	0.01029355	0.668433837
ENSG00000106484	MEST	-0.266203545	-1.202638913	0.010365901	0.668433837
ENSG00000204713	TRIM27	-0.36395644	-1.286950389	0.010404093	0.668433837
ENSG00000283235		0.309658783	1.239414527	0.010415635	0.668433837
ENSG00000153250	RBMS1	-0.316186652	-1.245035305	0.010415644	0.668433837
ENSG00000113532	ST8SIA4	-0.321542891	-1.249666291	0.010427716	0.668433837
ENSG00000168077	SCARA3	0.5257773	1.439709062	0.010457106	0.668433837
ENSG00000188219	POTEE	0.256957928	1.194956357	0.010481506	0.668433837
ENSG00000136280	CCM2	-0.752276096	-1.684448237	0.010493789	0.668433837
ENSG00000169508	GPR183	-0.362678481	-1.285810896	0.010523459	0.668433837
ENSG00000272556	GTF2IP13	-0.371266887	-1.293488195	0.010536818	0.668433837
ENSG00000159871	LYPD5	0.533267344	1.44720304	0.01056022	0.668433837
ENSG00000152990	ADGRA3	0.665731451	1.586372365	0.010565616	0.668433837
ENSG00000198088	NUP62CL	0.307583462	1.237632907	0.01060161	0.668433837
ENSG00000165533	TTC8	-0.412739263	-1.331211002	0.01063008	0.668433837
ENSG00000164037	SLC9B1	0.242779987	1.183270557	0.010641775	0.668433837
ENSG00000087494	PTHLH	-0.34016761	-1.265903656	0.010647323	0.668433837
ENSG00000112511	PHF1	0.484997049	1.399583003	0.010650362	0.668433837
ENSG00000176681	LRRC37A	0.275765141	1.210635986	0.010698483	0.668433837
ENSG00000204525	HLA-C	-0.368072314	-1.29062718	0.01069926	0.668433837
ENSG00000204482	LST1	-0.460698162	-1.376207644	0.010706221	0.668433837
ENSG00000196071	OR2L13	-0.490865258	-1.405287446	0.010729079	0.668433837
ENSG00000196453	ZNF777	-0.266661129	-1.203020419	0.010741497	0.668433837
ENSG00000196182	STK40	-0.272401878	-1.207816995	0.010759184	0.668433837
ENSG00000020922	MRE11	-0.306883934	-1.237032954	0.010761721	0.668433837
ENSG00000184709	LRRC26	0.323480146	1.251345473	0.010775836	0.668433837
ENSG00000167676	PLIN4	0.442861825	1.359298048	0.010781448	0.668433837
ENSG00000169093	ASMTL	-0.364929239	-1.287818463	0.010807018	0.668433837
ENSG00000253824		0.301764716	1.232651281	0.010816963	0.668433837
ENSG00000260105	AOC4P	-0.267292659	-1.203547148	0.010818183	0.668433837
ENSG00000140451	PIF1	0.334636017	1.261059212	0.010874244	0.668433837
ENSG00000053702	NRIP2	0.436771763	1.353572124	0.010883361	0.668433837
ENSG00000121281	ADCY7	-0.25985321	-1.197356871	0.010904158	0.668433837
ENSG00000132207	SLX1A	-0.274702761	-1.209744819	0.010910304	0.668433837
ENSG00000128262	POM121L9P	0.3175218	1.24618806	0.010933577	0.668433837
ENSG00000151067	CACNA1C	-0.268521456	-1.20457269	0.010933959	0.668433837
ENSG00000162782	TDRD5	-0.285014976	-1.218422911	0.010941187	0.668433837
ENSG00000185904	LINC00839	-0.391631537	-1.31187616	0.010955316	0.668433837
ENSG00000181908		0.303179989	1.233861096	0.01098652	0.66925479
ENSG00000137103	TMEM8B	-0.328335351	-1.25556381	0.011025475	0.670066998
ENSG00000156026	MCU	0.439226057	1.355876763	0.011040355	0.670066998
ENSG00000072210	ALDH3A2	-0.299731591	-1.230915384	0.011053164	0.670066998
ENSG00000034152	MAP2K3	-0.302591086	-1.23335754	0.011121839	0.670078406
ENSG00000136689	IL1RN	0.315202129	1.244185958	0.011127435	0.670078406
ENSG00000187783	TMEM72	-0.220105366	-1.164818655	0.011187488	0.670078406
ENSG00000130592	LSP1	-0.316327745	-1.245157073	0.011201015	0.670078406
ENSG00000186090	HTR3D	0.26444104	1.201170576	0.011213956	0.670078406
ENSG00000172602	RND1	0.958176001	1.942851995	0.011223418	0.670078406
ENSG00000104093	DMXL2	-0.807765915	-1.750498609	0.011224818	0.670078406
ENSG00000131351	HAUS8	0.305483574	1.235832804	0.011239719	0.670078406
ENSG00000117632	STMN1	-0.912003495	-1.881656773	0.011279096	0.670078406
ENSG00000120314	WDR55	0.351477535	1.275866637	0.011303016	0.670078406
ENSG00000183929	DUSP5P1	-0.271315151	-1.206907535	0.011326431	0.670078406
ENSG00000251595	ABCA11P	0.362911581	1.286018665	0.011350842	0.670078406
ENSG00000239998	LILRA2	-0.353733466	-1.27786326	0.011361349	0.670078406
ENSG00000115267	IFIH1	0.250819862	1.189883116	0.011367482	0.670078406
ENSG00000119723	COQ6	-0.397505204	-1.317228109	0.011421146	0.670078406
ENSG00000177879	AP3S1	-1.140076768	-2.203927503	0.011429504	0.670078406
ENSG00000230146	SEPHS1P4	-0.308048278	-1.238031719	0.011445229	0.670078406
ENSG00000168234	TTC39C	0.438343908	1.355047954	0.011470646	0.670078406
ENSG00000158985	CDC42SE2	-0.38239422	-1.303503286	0.011542067	0.670822609
ENSG00000105497	ZNF175	0.41465042	1.332975644	0.011546693	0.670822609
ENSG00000075415	SLC25A3	0.286224902	1.219445179	0.011555906	0.670822609
ENSG00000182366		0.308095947	1.238072627	0.011572478	0.670822609
ENSG00000182866	LCK	-0.287804779	-1.220781309	0.011620924	0.671041643
ENSG00000104549	SQLE	-0.585719201	-1.500786963	0.011651731	0.671791779
ENSG00000171984	C20orf196	0.278517075	1.212947472	0.011694937	0.672227094
ENSG00000164483	SAMD3	-0.279157098	-1.213485692	0.011717991	0.672527081
ENSG00000168016	TRANK1	0.468352984	1.383529095	0.011818124	0.673869378
ENSG00000102854	MSLN	-0.367848192	-1.290426698	0.011820041	0.673869378
ENSG00000100897	DCAF11	0.845063124	1.796343342	0.011855112	0.673869378
ENSG00000186153	WWOX	0.384738646	1.305623244	0.011877382	0.673869378
ENSG00000116001	TIA1	-0.384904285	-1.305773153	0.011881485	0.673869378
ENSG00000170122	FOXD4	-0.257189162	-1.195147899	0.011884349	0.673869378
ENSG00000255524	NPIPB8	-0.269710596	-1.205565968	0.011947851	0.674920591
ENSG00000204685	STARD7-AS1	0.259609303	1.197154459	0.011985735	0.674920591
ENSG00000173338	KCNK7	0.332809364	1.259463545	0.011997218	0.674920591
ENSG00000266733	TBC1D29	0.318511728	1.247043445	0.012049781	0.674920591
ENSG00000185104	FAF1	-0.596447402	-1.511988747	0.012059923	0.674920591
ENSG00000213934	HBG1	0.387980867	1.308560718	0.012062342	0.674920591
ENSG00000101134	DOK5	-0.44373009	-1.360116368	0.012081968	0.674920591
ENSG00000271647	KRT8P47	-0.245687064	-1.18565729	0.012120217	0.674920591
ENSG00000112130	RNF8	-0.692151251	-1.615690934	0.012144624	0.674920591
ENSG00000205176	REXO1L1P	0.285010711	1.21841931	0.012162419	0.674920591
ENSG00000186517	ARHGAP30	-0.284876975	-1.218306369	0.012166412	0.674920591
ENSG00000221857		0.953814614	1.93698746	0.012181281	0.674920591
ENSG00000142178	SIK1	-0.522735109	-1.436676367	0.012195774	0.674920591
ENSG00000234420	ZNF37BP	0.22753079	1.170829329	0.012221544	0.674920591
ENSG00000124145	SDC4	1.596930676	3.024990634	0.012241051	0.674920591
ENSG00000224479		-0.265485337	-1.20204036	0.012263991	0.674920591
ENSG00000124813	RUNX2	0.337689921	1.263731455	0.012267541	0.674920591
ENSG00000155760	FZD7	0.321140208	1.249317535	0.012284553	0.674920591
ENSG00000159189	C1QC	-0.962136799	-1.948193259	0.012286721	0.674920591
ENSG00000156642	NPTN	-0.572922519	-1.487533871	0.012299676	0.674920591
ENSG00000108465	CDK5RAP3	-0.415139022	-1.333427164	0.012337992	0.674920591
ENSG00000115252	PDE1A	-0.341600266	-1.267161375	0.01235192	0.674920591
ENSG00000115556	PLCD4	0.395114648	1.315047261	0.012367829	0.674920591
ENSG00000204176	SYT15	-0.341098428	-1.266720673	0.012395431	0.674920591
ENSG00000250742	LINC02381	-0.319067332	-1.247523794	0.012402399	0.674920591
ENSG00000107249	GLIS3	0.787067664	1.725563619	0.012437492	0.674920591
ENSG00000176014	TUBB6	0.420851986	1.338717903	0.012466655	0.674920591
ENSG00000254377	MIR124-2HG	-0.395437094	-1.315341209	0.012522505	0.676484384
ENSG00000163359	COL6A3	0.217175727	1.162455691	0.012541912	0.676563502
ENSG00000110324	IL10RA	-0.307757422	-1.23778215	0.012578975	0.677593431
ENSG00000230756	RHOQP3	0.552166419	1.466285888	0.012632934	0.678897359
ENSG00000204314	PRRT1	0.263294897	1.20021669	0.012656325	0.678897359
ENSG00000132256	TRIM5	-0.269407997	-1.205313131	0.012676323	0.678897359
ENSG00000173020	GRK2	0.247401898	1.187067438	0.012676504	0.678897359
ENSG00000051596	THOC3	-0.509434487	-1.423492101	0.012726194	0.678929111
ENSG00000034971	MYOC	0.243704888	1.184029387	0.012750817	0.678929111
ENSG00000078579	FGF20	-0.274502167	-1.209576627	0.01279937	0.678929111
ENSG00000170004	CHD3	0.299905135	1.231063462	0.012833191	0.678929111
ENSG00000186891	TNFRSF18	-0.294283742	-1.226276014	0.012835518	0.678929111
ENSG00000086730	LAT2	-0.326479256	-1.253949507	0.012837841	0.678929111
ENSG00000147854	UHRF2	-0.323201696	-1.251103979	0.012896269	0.680502771
ENSG00000164007	CLDN19	0.236378008	1.178031411	0.012903691	0.680502771
ENSG00000164669	INTS4P1	-0.332669072	-1.259341077	0.012924276	0.68063642
ENSG00000099250	NRP1	0.256114683	1.194258117	0.01297704	0.682461978
ENSG00000003989	SLC7A2	1.13939539	2.202886844	0.013051479	0.68257998
ENSG00000134152	KATNBL1	0.304502561	1.23499274	0.013087787	0.68257998
ENSG00000136404	TM6SF1	-0.698968475	-1.623343689	0.013112522	0.68257998
ENSG00000187531	SIRT7	-0.280308416	-1.21445448	0.013162672	0.68257998
ENSG00000152104	PTPN14	0.435905318	1.352759449	0.013163472	0.68257998
ENSG00000196668	LINC00173	0.278741085	1.213135824	0.013178989	0.68257998
ENSG00000227345	PARG	-0.39972824	-1.319259379	0.013200816	0.68257998
ENSG00000234645	YWHAEP5	-0.22278513	-1.166984283	0.013214836	0.68257998
ENSG00000226935	LINC00161	-0.240961362	-1.181779896	0.013220798	0.68257998
ENSG00000145194	ECE2	0.337860183	1.263880605	0.013275561	0.68257998
ENSG00000145864	GABRB2	-0.255070555	-1.193394104	0.013279764	0.68257998
ENSG00000147869	CER1	-0.318514861	-1.247046153	0.013361147	0.68257998
ENSG00000135299	ANKRD6	-0.409637807	-1.328352285	0.013374227	0.68257998
ENSG00000124164	VAPB	0.785025592	1.723122886	0.013388754	0.68257998
ENSG00000104059	FAM189A1	0.396883558	1.316660648	0.013399419	0.68257998
ENSG00000154217	PITPNC1	0.47408062	1.389032755	0.013415851	0.68257998
ENSG00000176134		-0.280761444	-1.214835897	0.013443969	0.68257998
ENSG00000181038	METTL23	-0.466106212	-1.381376143	0.013452609	0.68257998
ENSG00000111678	C12orf57	0.258523978	1.19625419	0.013503879	0.68257998
ENSG00000229391	HLA-DRB6	-0.526848456	-1.440778398	0.013503991	0.68257998
ENSG00000171402	XAGE3	0.246193529	1.186073593	0.013541044	0.68257998
ENSG00000198363	ASPH	-0.501436131	-1.415622042	0.013572465	0.68257998
ENSG00000183773	AIFM3	0.610606489	1.526900962	0.013587978	0.68257998
ENSG00000160233	LRRC3	0.272540244	1.20793284	0.013591391	0.68257998
ENSG00000108826	MRPL27	-0.252587811	-1.19134215	0.013621733	0.68257998
ENSG00000185246	PRPF39	0.26220661	1.199311656	0.013635474	0.68257998
ENSG00000248112		0.288860979	1.221675373	0.013637901	0.68257998
ENSG00000169059	VCX3A	-0.220556805	-1.165183199	0.013684696	0.68257998
ENSG00000115602	IL1RL1	0.267770541	1.20394588	0.013685921	0.68257998
ENSG00000181616	OR52H1	0.269848804	1.205681464	0.013703953	0.68257998
ENSG00000076716	GPC4	0.536009454	1.449956335	0.01371504	0.68257998
